userName,rating,date,isEdited,title,review,app_name,app_id,developerResponse
Lukkes666,1,2020-11-13 16:08:51,False,Routen an den Wagen senden nicht möglich,"Mit der alten App, sowie mit der neuen hier, ist es seit Monaten nicht möglich Ziele an den Wagen zu senden.",my-bmw,1519034860,"{'id': 19157816, 'body': 'Hi Lukkes666! Wir bedauern, dass Du aktuell Probleme hast, Ziele an Dein Fahrzeug zu senden! Wenn Du uns das Problem über ""Feedback senden"" im Menü ""Profil"" meldest, kann unser Entwicklerteam anhand der übermittelten Daten überprüfen, wo genau in Deinem Fall der Fehler liegt. - My BMW App Support Team\r\n', 'modified': '2020-11-17T08:24:49Z'}"
tompetti,1,2021-06-14 15:56:21,False,App öffnet immer automatisch,"Diese App öffnet sich beim Start des BMW immer automatisch, zusammen mit den Apps von Audible und Amazon Music. Das ist sehr nervig.",my-bmw,1519034860,
Omega24V,1,2021-04-01 16:36:41,False,Kein Login möglich,"Es kommt immer ein Token timeout.
Die alte läuft, aber halt mit allen bekannten Problemen.
Das können andere „Premium“ Hersteller besser!",my-bmw,1519034860,
Girhjgfhjjj,1,2022-05-26 23:01:21,False,Seitdem neusten Update,Ist die App unbrauchbar. Tank und Standort wird nicht mehr richtig angezeigt.,my-bmw,1519034860,"{'id': 30054479, 'body': ""Hi 'Girhjgfhjjj'! Danke für Dein Feedback! Wir bedauern, dass Dein Fahrzeugstatus aktuell nicht zuverlässig aktualisiert wird! Das Problem ist uns bekannt und unser Entwicklerteam arbeitet an einer Lösung. - My BMW App Support Team\r\n"", 'modified': '2022-05-30T14:38:51Z'}"
Käsegott,1,2022-05-16 08:30:16,False,Kein Spotify und Kalender mehr,"Also das der Kalender seit einiger Zeit nicht mehr geht war ja schon doof, aber das jetzt auch Spotify nicht mehr geht is extrem doof 😕",my-bmw,1519034860,"{'id': 29822920, 'body': ""Hi 'Käsegott'! Danke für Dein Feedback! Du kannst Deinen Kalender in der Tat mit den anstehenden Fahrten in der My BMW App synchronisieren. Beachte, dass nur Kalendereinträge innerhalb der nächsten 3 Tage (72 Stunden) und mit einem gültigen Ort synchronisiert werden. Wir bedauern, dass Du aktuell Probleme bei der Nutzung der Spotify App in Deinem BMW hast. Wir sind im Austausch mit Spotify, die an einer Lösung des Fehlers arbeiten. Stelle sicher, dass Du die Spotify App aktualisierst sobald ein Update verfügbar ist.  - My BMW App Support Team\r\n"", 'modified': '2022-05-18T14:53:20Z'}"
Jesus lebt_amen,1,2022-05-08 11:06:17,False,Spotify App nicht mehr funktional incar,"Die App macht keinen Sinn mehr. Seit ~ 1 Woche funktioniert die Spotify incar App nicht mehr. Das ärgert uns so sehr! 
Bitte unbedingt angehen. Klappt weder bei X1 noch 3er. iPhone 12+ XS gehen nicht",my-bmw,1519034860,"{'id': 29709749, 'body': 'Hi! Danke für Dein Feedback! Wir bedauern, dass Du aktuell Probleme bei der Nutzung der Spotify App in Deinem BMW hast. Wir sind im Austausch mit Spotify, die an einer Lösung des Fehlers arbeiten. Stelle sicher, dass Du die Spotify App aktualisierst sobald ein Update verfügbar ist. - My BMW App Support Team\r\n', 'modified': '2022-05-12T16:01:10Z'}"
Banner265,1,2021-08-03 06:56:06,False,Netter Versuch mit wenig Erfolg aus meiner Sicht,"Ich bin mit der Überarbeitung nicht wirklich zufrieden. Look and feel, reaktivität zum Fahrzeug, Übersichtlichkeit nicht besser als vorher…. Installation lief auch nur mäßig gut. 
Schade!",my-bmw,1519034860,
Dido78,1,2021-07-16 21:48:07,False,BMW Points funktionieren seit dem App Update nicht mehr,Seit dem App Update werden BMW Points für’s Fahren nicht mehr gezählt. Für‘s Laden funktioniert es seltsamerweise noch. Mir sind dadurch bereits locker 500 Punkte entgangen. Die BMW Hotline ist ratlos. Dadurch verliert die Funktion jeglichen Nutzen. Einfach schlecht.,my-bmw,1519034860,"{'id': 24201906, 'body': 'Hi \'Dido78\'! Wir bedauern, dass Du momentan Probleme beim Sammeln der BMW Points in der My BMW App hast. Ein Update der Onboard Apps im Fahrzeug behebt dieses Problem. Gehe dazu in Deinem BMW via ""Apps"" - ""Installierte Apps""  - ""Option""  auf  ""Update Apps"". Danach solltest Du wie gewohnt BMW Points für Deine elektrisch gefahrenen Kilometer erhalten. - My BMW App Support Team', 'modified': '2021-07-29T15:19:09Z'}"
ErPe55,4,2021-12-10 22:40:47,False,Geile App - Fanboy hat zwei Wünsche,"Diese App ist fester Bestandteil meines Tagesablaufs. Ich liebe sie.

Ich habe aber zwei Wünsche:
1. Siri Kurzbefehle - vorallem für die Standheizung. Es wäre doch der Hammer, wenn ich morgens nach dem Aufstehen Siri gleich befehlen kann, die Standheizung zu aktivieren.

2. Apple Watch App - Die alte Connected Drive App hatte das.",my-bmw,1519034860,"{'id': 26833185, 'body': ""Hi 'ErPe55'! Danke für Dein Feedback! Weitere Funktionen, inkl. einer Integration der Apple Watch in die My BMW App, folgen in künftigen Releases der My BMW App. Wir informieren über neue Funktionen immer in den App Release Notes. Deinen Wunsch nach einer Integration von Siri-Kurzbefehlen in die My BMW App leiten wir an unser Produktteam weiter. - My BMW App Support Team\r\n"", 'modified': '2021-12-14T18:18:10Z'}"
alemanno,1,2021-07-16 13:40:56,False,"Eine App, die keinerlei Nutzen bietet.",Völlig überflüssig.,my-bmw,1519034860,
BMW Bank fehlt noch.,1,2021-02-03 12:30:38,False,"Leider keine Apple Watch , leider keine edrive mehr","Ohne Apple Watch nicht brauchbar, da ich über dir Uhr meine Klimatisierung starte( über die connected App). Auch fehlen die edrive Anzeigen",my-bmw,1519034860,"{'id': 24574381, 'body': 'Hi! Danke für Dein Feedback! Wir, das My BMW App Team, nehmen Dein Anliegen sehr ernst und möchten Deinem Wunsch nachkommen, in einem der nächsten Releases eine My BMW Apple Watch App anzubieten. Dein Feedback ist dabei extrem wertvoll für uns, um die My BMW Apple Watch App nach Deinen persönlichen Bedürfnissen zu gestalten. Werde Teil der My BMW Apple Watch App Entwicklung, indem Du uns Deine Funktionswünsche in unserer kurzen Umfrage mitteilst. Klicke hier, um loszulegen: https://bit.ly/3fY0Mez. – My BMW App Support Team', 'modified': '2021-08-18T09:25:49Z'}"
Mic4763,1,2020-11-10 03:40:31,False,Standheizung,"Bin X6 M50D (2020) Fahrer, kein Hybrid, hier geht die Standheizung und dessen Programmierung immer noch nicht. Sollte schon längst drin sein. Mein Kollege mit dem X5Hybrid hat es in der gleichen App sichtbar.",my-bmw,1519034860,"{'id': 21932496, 'body': 'Mit der Version 1.3.2. der My BMW App ist nun auch ein Klimatimer für BMW Fahrzeuge mit Verbrennungsmotor verfügbar, mit dem Du Zeitpunkte festlegen kannst, zu denen Dein BMW für die Fahrt vorklimatisiert oder -geheizt werden soll. Je nach Land, Modell, Produktionsdatum, Softwarestand und gebuchten Sonderausstattungen ist für Deinen BMW anstelle des ""Klimatimer"" ein ""Belüftungs-/Heiztimer"" verfügbar.\r\n', 'modified': '2021-03-29T18:24:16Z'}"
Nico M6,3,2021-06-03 12:11:47,False,VIN nicht erkannt,"Hallo bei mir erkennt die App meine VIN nicht. 
Ist die App mit einem M6 aus Amerika nicht Kompatibel oder woran könnte es liegen?

Mfg Nico",my-bmw,1519034860,"{'id': 23421667, 'body': 'Hi Nico! Danke für Dein Feedback! Im europäischen Raum können nur für europäische Länder produzierte und zugelassene Fahrzeuge ConnectedDrive Dienste nutzen. - My BMW App Support Team', 'modified': '2021-06-16T14:23:20Z'}"
Mapie12344,1,2021-10-30 09:33:51,False,Nur ein Benutzer??,Schade dass man nur eine BMW ID pro Fahrzeug nutzen kann. Ist es bei BMW noch nicht angekommen dass man auch zu zweit ein Fahrzeug nutzt?,my-bmw,1519034860,"{'id': 26063325, 'body': ""Hi 'Mapie12344'! Danke für Dein Feedback! Ein Fahrzeug kann immer nur mit einer BMW ID verbunden sein. Aber mehrere Personen können die My BMW App auf unterschiedlichen Smartphones mit demselben Konto nutzen. - My BMW App Support Team\r\n"", 'modified': '2021-11-03T17:01:49Z'}"
Jaroslaw83,3,2020-10-17 10:13:17,False,"Auto Top, App nicht komplett","Auto Top, App 3D Remote View hat noch kein einziges Mal funktioniert.",my-bmw,1519034860,"{'id': 18619213, 'body': 'Hi Jaroslaw! Wir bedauern, dass Du Probleme mit dem Remote 3D View in der My BMW App hast! Das Problem wurde mit Apple iOS 14.1 behoben. - My BMW App Support Team', 'modified': '2020-10-21T13:17:47Z'}"
HäLoa,2,2021-04-13 11:02:39,False,Ist das ne Beta?,"Will Zugriff auf meinen Kalender, bietet aber keine Möglichkeit, Adressen von Terminen als Navigationsziel hinzuzufügen. 

Weist darauf hin, dass die Spiegel für ein SurroundView ausgeklappt werden, was dann aber nicht geschieht. 

Auch wäre ein DarkMode wünschenswert. 

-> Solange die Connected App noch funktioniert, werde ich wohl eher die verwenden...",my-bmw,1519034860,
paulsiebert,1,2020-09-02 20:18:53,False,BMW App,"Nich empfohlen, seit Monaten funktioniert nicht richtig! Zeigt immer falsche Auto Ortung! Und immer ist am Auto Tür oder Kofferraum offen 😄
Obwohl Alls richtig zu! Nein Schande für BMW",my-bmw,1519034860,
4-er,1,2022-05-28 08:04:45,False,Läuft nicht,"Trotz aktuellem ios nicht zum Laufen zu bewegen. Auch die übermäßigen Sicherheitsabfragen nerven gewaltig, die Bank-App ist da viel entspannter mit Face-ID (was auch bei BMW eingestellt ist, aber nutzlos)",my-bmw,1519034860,"{'id': 30054440, 'body': 'Hi! Danke für Dein Feedback! Wir bedauern, dass Du aktuell Probleme bei der Nutzung der My BMW App hast. Kontaktiere die BMW ConnectedDrive Kundenbetreuung, damit wir Dir weiterhelfen können. Du erreichst uns unter +49 89 1250 16010. - My BMW App Support Team\r\n', 'modified': '2022-05-30T14:37:44Z'}"
Wollie803,1,2021-04-06 15:26:59,False,Nach neusten Update anmelden nicht mehr möglich mit IPhone 6 auf IOS 12.5.2,Auch nach dem heutigen Update Login nicht mehr möglich mit IOS 12.5 (Token error),my-bmw,1519034860,
70Zeljko,1,2022-05-21 06:21:56,False,Seit letztem Update,"Seit letztem Update funktioniert die Tankfüllstandsanzeige nicht mehr.
Nervig auch die Ortung des Fahrzeugs geht nicht mehr.",my-bmw,1519034860,
Unglücklicher Anwender,1,2022-05-18 17:04:11,False,Funktioniert nicht mehr,"Na prima - mit dem neuen Update funktioniert gar nichts mehr. Elektrisches Fahren wird nicht mehr registriert und das Laden auch nicht. Status-Update endet in einer Endlosschleife. Nachdem ich mich jetzt abgemeldet habe, kann ich mich nicht mal mehr erneut anmelden.",my-bmw,1519034860,"{'id': 29869322, 'body': 'Hi! Danke für Dein Feedback! Wir bedauern, dass Du dieses Problem mit der My BMW App hast! Unser Entwicklerteam hat das Problem untersucht und der Fehler wurde inzwischen behoben. - My BMW App Support Team\r\n', 'modified': '2022-05-20T14:22:40Z'}"
tea63,1,2021-12-17 01:31:59,False,Kann Nix statt Majestix,"- Routenplanung ohne Zwischenziele
Zwischenziele können in eine Routenplanung nicht eingefügt werden. 

- Suchfunktion ohne Suchtreffer
Eine Vielzahl von Firmenadressen werden schlichtweg nicht gefunden, obwohl mit Google kein Problem!

- Kontaktdaten können weder gelesen, noch per Copy/Paste eingegeben werden 
Jede Adresseingabe zur Routenplanung muss manuell in das Suchfeld mühsam übertragen werden…

- Route startet nicht ohne manuellen Eingriff 
In App geplante Route startet NICHT automatisch im Fahrzeug! Die ans Fahrzeug gesendete Route muss erst aus den Nachrichten ans Fahrzeug herausgefischt und manuell die Routenberechnung gestartet werden. 

Alltagsnutzen für Vielfahrer gleich Null!
Aber der Zugang zum BMW-Shop ist gaaaaaanz wichtig!",my-bmw,1519034860,
checker501,1,2021-05-31 15:46:36,False,Tankfülkstand entfernt?!?!?!?!?,"was denkt sich BMW wenn sie den Tankfüllstand aus der App entfernen? das Hauptfeature um Auskunft zum Fahrzeug abzufragen! 
wenn man nicht jedem auf die Finger kuckt! ""kopfschüttel""",my-bmw,1519034860,"{'id': 23200382, 'body': ""Hi 'checker501'! Danke für Dein Feedback! Die My BMW App zeigt den Status nur für Fahrzeuge an, die einen sogenannten „Last State Call“ senden können. Die dazu notwendige technische Ausstattung wurde ab 7/2016 verbaut. Für früher produzierte Fahrzeuge liegen manche Daten aus anderen Quellen vor. Mit diesen Daten können wir jedoch nicht immer zuverlässig den stets aktuellen Fahrzeugzustand darstellen. Daher haben wir die Statusleiste entfernt. - My BMW App Support Team\r"", 'modified': '2021-06-04T14:49:42Z'}"
Krkflfo,1,2022-05-10 10:35:02,False,Mercedes macht es besser.,"Ich komme von einer neuen A Klasse. Einem Einstiegsmercedes. Nun musste ich feststellen, dass die App von BMW eines der für mich wichtigsten Features nicht hat, nämlich den Fahrzeug Status (offen/zu) den man bei Mercedes per Push Nachricht erhält.

Ich finde da sollte sich mal Bmw von der Mercedes Me App eine Scheibe abschneiden!",my-bmw,1519034860,"{'id': 29779136, 'body': ""Hi 'Krkflfo'! Danke für Dein Feedback! Wir leiten Deinen Wunsch nach einer Push-Benachrichtigung zum Fahrzeugstatus an unser Produktteam weiter. - My BMW App Support Team\r\n"", 'modified': '2022-05-16T16:58:26Z'}"
juwelental,1,2021-11-13 21:17:55,False,Nicht mehr nutzbar!,"In meinem x1 Baujahr 2013 nicht mehr nutzbar! Habe als Sonderausstattung die BMW Apps -seit Update nicht mehr zu gebrauchen-super kundenverarsche! App schließt sich sofort nach Eingabe der Zugangsdaten wieder?!
Gebt mir die BMW Connected wieder!",my-bmw,1519034860,
GerdTa,1,2021-04-07 08:46:41,False,Einfach nur lästig,"... mit jedem Update kommt ein neuer Bug! 
Diesesmal schmeißt die App mein Profil raus und fordert eine komplette Neuu-Anmeldung. 
... nur gut, dass die App-Programmierer keine Autos bauen.",my-bmw,1519034860,
christwjxba,1,2020-11-05 18:38:26,False,Enttäuschend,Beim Login kommt die Fehlermeldung: “Langsame Netzwerkantwort” Dann reicht mein 5G anscheinend nicht... warte dann mal auf 7G bevor ich die App nutzen kann. Schade,my-bmw,1519034860,
Onepriester,1,2021-04-24 19:25:34,False,Verschlimmbessert,"Weshalb hat man weniger Funktionen als mit der Vorgänger APP?
Ich möchte die alte APP weiter nutzen.
DANKE",my-bmw,1519034860,"{'id': 22516750, 'body': ""Hi 'Onepriester'! Danke für Dein Feedback! Wir haben uns bei der Entwicklung der My BMW App zunächst auf optimale Anwenderfreundlichkeit, Schnelligkeit, Sicherheit und Zuverlässigkeit fokussiert. Weitere Funktionen folgen in künftigen Releases. Wir informieren über neue Features in den App Release Notes. - My BMW App Support Team \r\n"", 'modified': '2021-04-28T17:41:12Z'}"
Madai...,4,2022-01-30 15:45:37,False,Toll,Sehr tolle App; brauch nur der Motor starten,my-bmw,1519034860,"{'id': 27790502, 'body': 'Hi! Danke für Dein Feedback! Wir freuen uns, dass Dir die My BMW App gefällt! Wir leiten Deinen Wunsch nach einem Fernstart des Motors an unser Produktteam weiter. - My BMW App Support Team\r\n', 'modified': '2022-02-01T16:42:25Z'}"
Nobi58,1,2020-08-27 18:32:39,False,Kein Fortschritt,"Auf den ersten Blick kein großer Fortschritt gegenüber der Vorgänger-App.
Die App zeigt an Fahrzeug offen.
Ich sende „verriegeln“ an das Auto.
Es erfolgt die Meldung „erfolgreich“
Die App zeigt immer noch an Fahrzeug offen, auch nach App-Neustart. Die Aktualisierung zeigt 18:29 an, obwohl es 20:30 ist???
Nach Kontrolle am Auto ist alles verschlossen.
Das Wichtigste ist doch, dass man sich auf die Angaben verlassen kann, sonst ist die komplette App unbrauchbar.",my-bmw,1519034860,
MrAIU,3,2021-12-21 10:53:29,False,Apple Watch App?,"Warum gibt es denn keine Watch App mehr, wie bei der Vorgängerversion?",my-bmw,1519034860,"{'id': 27103944, 'body': ""Hi 'MrAIU'! Danke für Dein Feedback! Weitere Funktionen, inkl. einer Integration der Apple Watch in die My BMW App, folgen in künftigen Releases der My BMW App. Wir informieren über neue Funktionen immer in den App Release Notes. - My BMW App Support Team\r\n"", 'modified': '2021-12-28T15:02:25Z'}"
mihcatto,1,2021-07-18 19:19:58,False,noch schlechter als die alte App (wenn sie mal ging),"Route zum Auto nicht mehr möglich
Kofferraum lässt sich immer noch nicht schleßen…",my-bmw,1519034860,"{'id': 24075001, 'body': ""Hi 'mihcatto'! Danke für Dein Feedback! Wir leiten Deine Wünsche an unser Produktteam weiter. - My BMW App Support Team"", 'modified': '2021-07-22T15:43:08Z'}"
mhomkw1,1,2021-03-31 14:54:40,False,Nach Update keine Funktion,Beim Login springt man auf die Webseite (warum macht man sowas ???) und dann geht nichts mehr. Kein Seitenaufbau. kein Login möglich.,my-bmw,1519034860,
Uli_MUC,1,2020-07-31 14:32:25,False,Übertragung Navi Ziel geht nicht. Klima einschalten geht nicht,"Ich kann ein ausgewähltes Ziel nicht von der App aufs Fahrzeug übertragen. 
„Ziel kann nicht gesendet werden.
Leider hat es nicht funktioniert. Bitte versuchen Sie es erneut.“

Einschalten der Klimatisierung kann nicht übertragen werden. 
„Es ist ein Fehler aufgetretene. 
Die folgenden Einschränkungen verbieten die Ausführung von Remote Sevices. 
...Motor eingeschaltet...
...ausreichend Batterieladung...
...alle Türen geschlossen...“
Nichts davon trifft zu. 

Hat irgendjemand die App mal für zwei Minuten getestet? Ich glaube nicht. 

Bitte erst intern testen und nicht beim Kunden!",my-bmw,1519034860,
Espresso - Fan,1,2021-11-21 12:11:48,False,Fehlende funktionale Weiterentwicklung,"Mangelnde Funktionalität: Ladestrom nicht aus App regelbar, keine neue Funktionalität seit Jahren
instabiles Verhalten: BMW Points funktionieren regelmäßig nicht
nervige Frage nach Bewertungen",my-bmw,1519034860,"{'id': 26587554, 'body': ""Hi 'Espresso-Fan'! Wir bedauern zu hören, dass Du Probleme beim Sammeln der BMW Points in der My BMW App hattest! Das temporäre Problem wurde inzwischen behoben. Weitere Funktionen  folgen in künftigen Releases der My BMW App. Wir informieren über neue Features in den App Release Notes. - My BMW App Support Team\r\n"", 'modified': '2021-12-01T17:52:35Z'}"
Gheminie,1,2020-09-09 16:48:51,False,Standheizung lässt sich nicht einschalten.,"Kein Remote Zugriff auf die standheizung. 
Die Funktion war bei Connected vorhanden. 
Wird das noch nachgereicht?!",my-bmw,1519034860,"{'id': 21932590, 'body': 'Mit der Version 1.3.2. der My BMW App ist nun auch ein Klimatimer für BMW Fahrzeuge mit Verbrennungsmotor verfügbar, mit dem Du Zeitpunkte festlegen kannst, zu denen Dein BMW für die Fahrt vorklimatisiert oder -geheizt werden soll. Je nach Land, Modell, Produktionsdatum, Softwarestand und gebuchten Sonderausstattungen ist für Deinen BMW anstelle des ""Klimatimer"" ein ""Belüftungs-/Heiztimer"" verfügbar.\r\n', 'modified': '2021-03-29T18:29:05Z'}"
Herr Majestix,1,2021-04-14 09:37:47,False,My BMW,"Ein Stern ist noch zu viel,die App kommt bei Weitem nicht an die ConnectedDrive App heran. Aktualisierungszeit bis 20 Minuten um das Fahrzeug zu orten, keine Watch Funktion, und und und…… Einfach nur peinlich für BMW.",my-bmw,1519034860,"{'id': 24574261, 'body': 'Hi! Danke für Dein Feedback! Wir, das My BMW App Team, nehmen Dein Anliegen sehr ernst und möchten Deinem Wunsch nachkommen, in einem der nächsten Releases eine My BMW Apple Watch App anzubieten. Dein Feedback ist dabei extrem wertvoll für uns, um die My BMW Apple Watch App nach Deinen persönlichen Bedürfnissen zu gestalten. Werde Teil der My BMW Apple Watch App Entwicklung, indem Du uns Deine Funktionswünsche in unserer kurzen Umfrage mitteilst. Klicke hier, um loszulegen: https://bit.ly/3fY0Mez. – My BMW App Support Team', 'modified': '2021-08-18T09:20:48Z'}"
Gostep,1,2020-08-23 10:07:16,True,Neue App - weniger Funktionen,"Sorry aber das ist wieder der Klassiker neue App neues Design und weniger Funktionen als Vorher.

Warum??? Gebt den Entwicklern doch mehr Zeit damit wenigstens die gleichen Funktionen wieder wie in der Connected App zur Verfügung stehen und veröffentlicht es dann.

Wieso gibt es keinen Zugriff mehr auf Kontaktadressen für Destination Send....

Zudem werde ich immer wieder ausgeloggt warum geht TouchID nicht",my-bmw,1519034860,"{'id': 16953256, 'body': 'Hallo Gostep! Danke für Dein Feedback. Die My BMW App wurde in Bezug auf Nutzerfreundlichkeit, Schnelligkeit, Sicherheit und Zuverlässigkeit optimiert. Einige der Funktionen der BMW Connected, die von Usern gerne genutzt wurden, werden wir in künftigen Releases der My BMW App bringen. Wir informieren über neue Features in den App Release Notes. - My BMW App Support Team', 'modified': '2020-08-23T10:07:16Z'}"
anni0701,2,2020-10-10 10:33:59,False,Unzuverlässig,"Angaben wie Standort, 
Tankfüllung 
Also Remote Funktionen zeitweise unzuverlässig (bei vollen Empfang)
 Würde ich kein Geld privat für ausgeben. Im Firmenwagen relativ egal, aber es nervt.

Im übrigen wurde mir heute über die hotline erklärt, dass trotz fullservice Leasing (Alphabet/bmw) Funktionen nach bestimmter Zeit obsolet werden (obwohl diese nicht defekt sind)",my-bmw,1519034860,
VertrauensVorstand,1,2021-11-12 14:51:26,False,Remote Funktionen außer Betrieb,"Seit dem Update funktioniert die Remote-Funktion für die Klimatisierung nicht mehr. 
Ehrlich gesagt ist die App ein Armutszeugnis für einen Premiumhersteller wie BMW sich selbst gerne nennt.",my-bmw,1519034860,
Auchdasklapptnicht,1,2021-07-13 20:04:14,True,Eher nix….,"Wenn die alte App mehr kann, ist was schief gelaufen!!!! Wichtige Infos für den Elektrofahrer sind nicht mehr verfügbar….

Und was sagt mir diese Antwort?

Hi! Danke für Dein Feedback! Wir leiten Deinen Wunsch nach weiteren Funktionen für Elektrofahrzeuge an unser Produktteam weiter. - My BMW App Support Team “

Weitere Funktionen?

Macht einfach, dass das Ding das kann, was die alte konnte! Und das vielleicht etwas zuverlässiger!!!

Ihr verkauft Autos im Premium-Segment. Die Software dazu ist Steinzeit!!!!

Lasst doch mal Profis hin! Das kann Leistungskurs Gymnasium besser!!",my-bmw,1519034860,"{'id': 23905145, 'body': 'Hi! Danke für Dein Feedback! Wir leiten Deinen Wunsch nach weiteren Funktionen für Elektrofahrzeuge an unser Produktteam weiter. - My BMW App Support Team\r\n', 'modified': '2021-07-13T20:04:14Z'}"
a-schmiddi,2,2022-03-16 21:48:39,False,Ladeziel i3s,"Warum kann beim i3s kein Ladeziel von 80% eingestellt werden, wenn es mit derselben App für die Modelle iX und i4 möglich ist?",my-bmw,1519034860,
Dopejo Cgn,1,2022-02-04 06:50:10,False,Fehlermeldung AGB,"Leider kann ich die App nicht nutzen - nach login erscheint immer ein Fenster mit:

""es ist derzeit nicht möglich die erforderlichen agbs abzurufen""",my-bmw,1519034860,"{'id': 27923726, 'body': ""Hi 'Dopejo Cgn'! Danke für Dein Feedback! Wir bedauern, dass Du Probleme mit der My BMW App hast. Die notwendigen AGBs können nicht abgerufen und akzeptiert werden, falls bei Deiner Registrierung kein Heimatmarkt ausgewählt wurde. Kontaktiere die BMW Kundenbetreuung unter +49 89 1250 16010, damit wir Deinem Profil einen Heimatmarkt hinzufügen können. Danach solltest Du die AGBs akzeptieren und mit dem Login fortfahren können. - My BMW App Support Team"", 'modified': '2022-02-08T15:05:32Z'}"
Mazizufcztdes,1,2022-01-21 18:31:58,False,Kontakte als Ziele definieren,"Leider muss man die Adresse der Kontakte selbst eingeben. In der Connected App hat es super funktioniert. Auch auf Rückfrage bei BMW bekam man keine klare Aussage, ob es überhaupt wieder in Planung ist.",my-bmw,1519034860,"{'id': 27677773, 'body': ""Hi 'Mazizufcztdes'! Danke für Dein Feedback! Wir leiten Deine Anregung an unser Produktteam weiter. - My BMW App Support Team\r\n"", 'modified': '2022-01-26T14:53:13Z'}"
M17717,1,2020-12-11 14:04:21,False,Standheizung ????,Kann über die neue App meine Standheizung nicht mehr starten...bleibe deshalb bei der alten App.,my-bmw,1519034860,"{'id': 21932436, 'body': 'Mit der Version 1.3.2. der My BMW App ist nun auch ein Klimatimer für BMW Fahrzeuge mit Verbrennungsmotor verfügbar, mit dem Du Zeitpunkte festlegen kannst, zu denen Dein BMW für die Fahrt vorklimatisiert oder -geheizt werden soll. Je nach Land, Modell, Produktionsdatum, Softwarestand und gebuchten Sonderausstattungen ist für Deinen BMW anstelle des ""Klimatimer"" ein ""Belüftungs-/Heiztimer"" verfügbar.\r\n', 'modified': '2021-03-29T18:21:36Z'}"
Jonc It,1,2021-02-02 10:35:30,False,Fehlfunktion,Sehr oft keine Verbindung mit dem Fahrzeug möglich!,my-bmw,1519034860,
Thesoulboarder,1,2022-05-06 05:40:59,False,Nach Update keine Fahrzeugdaten mehr,"Nach dem Update der App bekomme ich zwar noch die VPN angezeigt, aber in der App kommen keine Daten für das Fahrzeug mehr.",my-bmw,1519034860,"{'id': 29681469, 'body': ""Hi 'Thesoulboarder'! Wir bedauern, dass Dein Fahrzeugstatus aktuell nicht zuverlässig aktualisiert wird und geben das an unser Entwicklerteam zur Prüfung weiter.  - My BMW App Support Team\r\n"", 'modified': '2022-05-11T08:34:37Z'}"
Tester Obi Wan,1,2020-08-18 14:39:27,False,Anfänger,"Renate Status: Tank 4l, Reichweite 679 km 🙄
Fahrzeug Orten: zeigt Status von vor Stunden an
Nutzlose Anfänger App",my-bmw,1519034860,
AppleiPodFan,2,2021-08-01 12:10:18,False,Vorgänger war übersichtlicher,"Und nun wird die BMW Connected App unnutzbar gemacht, schwach!",my-bmw,1519034860,
DTM2016,1,2022-05-17 04:53:18,False,Spotify???,"Spotify ist weg…… IOS, BMW und Spotify auf den neuesten Stand. Gerät gelöscht und neu verbunden…. Und nun ist ja nicht das erstemal. Traurig für einen Premiumhersteller👎",my-bmw,1519034860,"{'id': 29869372, 'body': ""Hi 'DTM2016'! Wir bedauern, dass Du aktuell Probleme bei der Nutzung der Spotify App in Deinem BMW hast. Wir sind im Austausch mit Spotify, die an einer Lösung des Fehlers arbeiten. Stelle sicher, dass Du die Spotify App aktualisierst sobald ein Update verfügbar ist. - My BMW App Support Team\r\n"", 'modified': '2022-05-20T14:25:04Z'}"
schlecht_gemacht,1,2021-09-15 19:00:39,False,Datennutzungserklärung ist geschäftsschädigend,Datennutzungserklärung ist ein absolutes no-go. App ist damit draußen. Mal sehen ob die anderen Hersteller eine bessere Gesamtexperience bringen. Dann  hat BMW einfach den Zug verpasst und verloren.,my-bmw,1519034860,
Trabant6891#,2,2020-12-13 18:32:05,False,Fr. Hubrig,Warum kann man die Laufzeit der  Zusatzheizung nicht mehr programmieren??,my-bmw,1519034860,"{'id': 19785703, 'body': ""Hi 'Trabant6891#'! Danke für Dein Feedback! Ein Klimatimer für BMW Fahrzeuge mit Verbrennungsmotor und weitere Funktionen folgen in künftigen Releases der My BMW App. Wir informieren über neue Funktionen immer in den App Release Notes. - My BMW App Support Team\r"", 'modified': '2020-12-15T17:10:54Z'}"
Chris0000000,1,2022-03-30 18:50:57,False,Unbrauchbar,"Daten werden nicht aktualisiert, auch die vermeintlichen Tipps bringen keine Abhilfe.
Fahre ich einen Seat oder einen BMW für knapp 100k…. Geht gar nicht",my-bmw,1519034860,
udlob,1,2021-12-03 18:48:56,False,"Umständlich, fehlerbehaftet, unübersichtlich","Die App ist Vieles, aber nicht benutzerfreundlich. Sie stürzt regelmäßig ab, man muss JEDESMAL den Datenschutz Bestimmungen erneut zustimmen, sie ist unübersichtlich. Alles in Allem nutzlos!",my-bmw,1519034860,
BMWhorst321,1,2021-05-19 15:41:36,False,Neuer Versuch,Leider deutlich schlechter als die alte BMW App.,my-bmw,1519034860,
