developerResponse,userName,title,date,rating,review,isEdited,app_name,app_id
"{'id': 19757904, 'body': 'Hallo Korbobos, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-12-14T17:20:25Z'}",Korbobos,Programm startet nicht.,2020-12-12 22:49:58,1,Kann Programm nicht öffnen. IOS 14.2.1,False,fordpass,1141464928
"{'id': 18715378, 'body': 'Hallo Yabbashael, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-11-12T14:44:12Z'}",Yabbashael,Startet nicht mehr,2020-11-12 14:44:12,1,"Seit dem aktuellen Update gibt die App nach längerem Rotieren nach der Bestätigung der AGB nur den Hinweis aus, dass etwas schief gelaufen ist und ein Ford Assistent kontaktiert werden soll.",True,fordpass,1141464928
"{'id': 26891733, 'body': 'Hallo CSWR, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Ihnen die App gefällt und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir arbeiten intensiv daran, mehr Funktionen hinzuzufügen. Erwarten Sie zukünftig weitere nützliche und verbesserte Features der FordPass App! Mit freundlichen Grüßen – Ihr FordPass Team', 'modified': '2021-12-17T09:35:17Z'}",CSWR,Das ist noch Luft nach oben,2021-12-15 15:38:52,2,"Häufige Fehlermeldungen
unübersichtliche Benutzerführung
Idee toll
Umsetzung darf sich noch steigern",False,fordpass,1141464928
"{'id': 3131365, 'body': 'Wir bedauern das Sie Probleme mit der App haben Poldi bedanken uns jedoch für Ihre Rückmeldung. Wir haben eine neue Version der App heruntergeladen die diese Problem behebt, bitte laden Sie diese herunter. Liebe Grüße. JV', 'modified': '2018-04-14T14:07:40Z'}",Poldi von Pösel,Das letzte Update war wohl nix.,2018-03-16 09:04:46,1,"Das letzte Update war mal wieder ein Satz mit X. Bei USB-Verbindung stürzt die App immer noch ab. Irgendwann klappt es vielleicht mal.
Ein enttäuschter AppNutzer.",False,fordpass,1141464928
"{'id': 28068717, 'body': 'Hallo Super dispo, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2022-02-15T18:35:31Z'}",Super dispo,Die App geht mit der neuen Version nicht mehr,2022-02-13 07:55:02,1,Seit dem ich die neueste Version installiert habe kommt beim Start der App nur noch das Ford Logo und das war’s 🙁,False,fordpass,1141464928
"{'id': 19854336, 'body': 'Hallo AJOU2014, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-12-18T12:22:37Z'}",AJOU2014,Totalabsturz,2020-12-16 16:13:25,1,Seit Installation von  IOS 14.3. startet die App gar nicht mehr 😟. Bitte schnell den Update anbieten,False,fordpass,1141464928
"{'id': 20897023, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:43:27Z'}",Andy2067,Unbrauchbar,2020-05-24 12:15:37,1,"App stürzt ständig ab sobald man auf Fahrzeugdaten geht.
Eine Neuinst. hat auch nicht geholfen!",False,fordpass,1141464928
"{'id': 19392668, 'body': 'Hallo Player1887GER, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-11-27T12:43:02Z'}",Player1887GER,Neuestes Update macht die App unbrauchbar,2020-11-23 15:54:53,1,Bekomme mein Auto nicht mehr aktiviert. Jetzt klappt keine Funktion mehr 👍,False,fordpass,1141464928
"{'id': 18739831, 'body': 'Hallo Timee34, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-10-27T16:37:18Z'}",Timee34,Seit Monaten spinnt die App,2020-10-25 17:32:27,1,Die App war anfangs super aber seit Monaten funktioniert die Funktion Fahrzeug nicht mehr ich seh keinen Reifendruck oder sonstiges. Wenn das gefixt wurde gebe ich auch 5 Sterne,False,fordpass,1141464928
"{'id': 18901944, 'body': 'Hallo Schmitz 8755, vielen Dank für Ihr Feedback. Wir arbeiten mit Apple zusammen, um dieses Problem zu lösen, das einige Geräte betrifft, die unter iOS 14+ laufen, nachdem sie über USB an das Fahrzeug angeschlossen wurden. Als kurzfristige Abhilfe empfehlen wir, Ihr Telefon neu zu starten.', 'modified': '2020-11-04T18:35:33Z'}",Schmitz 8755,Batteriekiller,2020-11-02 23:21:11,1,Frisst regelmässig meinen gesamten IPhone Akku mit Hintergrundaktivitäten leer.,False,fordpass,1141464928
"{'id': 20896941, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:37:36Z'}",tiggy1973,App bricht ständig ab,2020-04-05 13:18:27,1,"Sobald ich mir irgendetwas in der App zu meinem Fahrzeug ansehen möchte, fliege ich aus der App raus. Und die Aktualisierung erfolgt sich nicht zufriedenstellend.",False,fordpass,1141464928
"{'id': 20895412, 'body': 'Hallo Cholerikus, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Ihr FordPass Team.\r\n', 'modified': '2021-02-06T12:20:59Z'}",Cholerikus,Unfassbar schlecht!!!!!!!,2019-02-25 08:02:43,1,"Erneut sind nach einem Update Teile meiner Eingaben verschwunden, zB mein Händler und diesmal auch eines meiner Fzg. Beim Versuch der FIN Neueingabe findet die App das Fzg. nicht mehr. App stürzt bei der Nutzung häufig ab. Alles in allem-unbrauchbar",False,fordpass,1141464928
"{'id': 5173646, 'body': 'Hallo lieber FordPass-Kunde, es tut uns sehr leid zu hören, dass es Schwierigkeiten beim Hinzufügen Ihrer FIN auf der App gab. Die FIN muss eingegeben sein, damit SYNC genutzt werden kann. Seit dieser Woche gibt es die neue Version 2.3.0 unserer App. Wir möchten Sie bitten, diese zu installieren, sich neu zu registrieren und das Hinzufügen der FIN noch einmal zu versuchen. Dies sollte dann funktionieren. Gerne helfen wir Ihnen dabei, sollten Sie weitere Schwierigkeiten haben. Sie können uns auch gerne eine E-Mail an folgende Adresse schreiben: FPEU@ford.com \nVielen Dank auch für Ihr Feedback; dies hilft uns, die App weiterzuentwickeln.', 'modified': '2018-09-22T13:45:56Z'}",Wupperelfe,Bewertung,2018-09-17 19:16:46,1,"Ich kann die App nicht beurteilen, da sie meine fin nicht annimmt. Und Ford Sync gibt es wohl nicht, so das ich mein Handy nicht nutzen kann.  Würde zur Zeit minus 5 Sterne vergeben.",False,fordpass,1141464928
"{'id': 24054333, 'body': 'Hallo bjtheone, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2022-01-11T14:24:31Z'}",bjtheone,Ständigen Ausfälle und Funktions Einschränkungen,2022-01-11 14:24:31,1,Diese App ist in der Theorie sicherlich gut leider gibt es sehr oft Ausfälle von Funktionen oder Einschränkungen hier muss dringend nach gebessert werden,True,fordpass,1141464928
,adopi77,Absturz,2022-05-24 16:50:52,3,Einzelne Fahrten können nicht gelöscht werden. Beim Versuch eine Fahrt zu löschen stürzt die APP .,False,fordpass,1141464928
"{'id': 27415875, 'body': 'Hallo helikohli, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten mit der FordPass App haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.\r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2022-01-13T08:31:33Z'}",helikohli,App Funktioniert nicht,2021-08-26 08:20:43,1,"Ich finde es nach über drei Wochen eine Frechheit mit dieser App und das es Ford nicht schafft einen Update bereitzustellen. Und dann der hilfreiche Hinweis, man soll in der App den Support kontaktieren 😡😡😡",False,fordpass,1141464928
"{'id': 21146256, 'body': 'Hallo Bin Haylayf , wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-02-18T18:21:54Z'}",Bin Haylayf,Registrierung,2021-02-11 19:19:43,1,"Hallo, ich wollte mich registrieren, aber es ist ein technisches Problem aufgetaucht.
Sehr schade, hätte mich gerne schonmal umgeschaut bevor mich mein neues Auto abhole.",False,fordpass,1141464928
"{'id': 19498296, 'body': 'Hallo Machen wir, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-12-02T19:07:26Z'}",Machen wir,Funktioniert seit dem letzen Update nicht mehr,2020-11-30 22:44:09,1,"Leider hat findet mein Handy und mein Focus nicht mehr zusammen 
Alles mögliche probiert. App gelöscht , Handy aus Sync 3 entfernt Usw 
Bringt alles nichts
Selbst der Ford Händler hatte keine weitere Lösung parat. 
Schon vor den aktuellen Update im November 2020 glaub ich, kamen oft Fehlermeldungen wenn ich das Fahrzeug starten und oder die Türen öffnen / Schließen wollte. 
Ich hoffe, dass Ford dieses Problem langsam mal in den Griff bekommt. 
Sonst muss man so eine Funktion nicht anbieten. 
Ansonsten eine super Idee.",False,fordpass,1141464928
"{'id': 18996059, 'body': 'Hallo PSLe, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-11-09T16:07:02Z'}",PSLe,"Furchtbare App,",2020-11-06 00:37:18,1,nach jedem Update funktioniert irgendeine andere Funktion nicht. Evtl. sollte Ford sich doch mal andere Programmierer suchen.,False,fordpass,1141464928
"{'id': 27415948, 'body': 'Hallo Muhi40, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten mit der FordPass App haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.\r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2022-01-13T08:35:12Z'}",Muhi40,App hängt und stürzt ab,2021-08-22 16:25:44,1,"An sich ist die App super.
Aber das ständige Abstützen oder das Problem das man nicht in die App hineinkommet ist sehr nervig.
Ich habe die App deinstalliert und wieder Installiert aber ohne Erfolg.
Ich bitte um Verbesserung",False,fordpass,1141464928
"{'id': 18577087, 'body': 'Hallo pf1944, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-10-19T17:10:11Z'}",pf1944,Kritik,2020-10-16 13:14:50,1,Unübersichtlich! Konfigurator funktioniert nicht (oder ich verstehe ihn nicht). Ein Stern ist noch zu viel,False,fordpass,1141464928
"{'id': 1889913, 'body': 'Hi Turbopapnase, vielen Dank für Ihre Bewertung. Wir nehmen Ihre Rückmeldung dankend an. Die Ideen sind gut und werden hoffentlich in Zukunft implementiert. Liebe Grüße. JV', 'modified': '2017-11-30T16:53:21Z'}",Turbopappnase,Ford FIN,2017-11-29 21:16:56,1,"Die Abkürzung für Fahrgestellnummer lautet VIN (Vehicle Identification Number) und nicht FIN!
Bei der Eingabe der Fahrgestellnummer wäre eine automatische Korrektur nett (WFO...-> WF0...).
Wie wäre es mit einer Funktion zum Einscannen der Fahrgestellnummer (VIN) vom Fahrzeugschein oder noch besser von der VIN-Schild an der Windschutzscheibe?
Viel Erfolg!",False,fordpass,1141464928
"{'id': 29265518, 'body': 'Hallo väterlein frost, wir freuen uns, dass Sie sich die Zeit genommen haben, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt zu verbessern! Wir möchten Ihnen helfen, alle Schwierigkeiten, die Sie haben, zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" in der App oder über FPDEU@ford.com kontaktieren. Bitte teilen Sie uns, wenn möglich in einer E-Mail Folgendes mit:\r\n\r\n•\tFahrgestellnummer des Fahrzeugs\r\n•\tScreenshots von der Fehlermeldung\r\n•\tdie App-Version der verwendeten FordPass App \r\n•\tdas Handy Modell\r\n•\tBetriebssystem-Version\r\n•\tBenutzername (FordPass)\r\n\r\nIhr FordPass Team\r\n', 'modified': '2022-04-19T16:23:25Z'}",väterlein frost,App startet nicht mehr,2022-04-04 14:17:17,1,"Anfangs lief die App nach jedem zweiten bis dritten Start. Mittlerweile startet sie gar nicht mehr. Es erscheint lediglich das Ford-Logo, das war’s dann auch schon!
Ganz schlecht",False,fordpass,1141464928
"{'id': 27415567, 'body': 'Hallo Knutschiii, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten mit der FordPass haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.\r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2022-01-13T08:21:01Z'}",Knutschiii,Sehr traurig,2021-09-03 12:11:19,1,"Ende September 19 habe ich die App mit meinem neuen Focus bekommen, lief so duper. Öffnen per App von weit weg oder auch Fernstarten. Ein halbes Jahr später hat die App schon nachgelassen. Jetzt geht sie nicht einmal mehr auf und wenn sie doch mal nach löschen und Neuinstallation auf geht, dann kann man nichts mit dieser App machen. Es ist echt blamabel!!",False,fordpass,1141464928
"{'id': 27416101, 'body': 'Hallo Je-Lu, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten mit der FordPass App haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.\r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2022-01-13T08:39:52Z'}",Je-Lu,Anmeldung nicht möglich!,2021-08-17 05:37:26,1,Traurige Vorstellungen wenn es schon beim Anmelden nicht funktioniert! Technische Probleme und weiter? Kontaktieren Sie einen FordPass Assistent - Nicht Euer Ernst!?,False,fordpass,1141464928
"{'id': 20484533, 'body': 'Hallo Christoph P, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-01-18T19:29:26Z'}",Christoph P,Hmm,2021-01-14 14:11:47,2,Meine App stürzt immer wieder ab. Sonst sind ein paar coole Sachen dabei,False,fordpass,1141464928
"{'id': 19909661, 'body': 'Hallo Timo Sta, vielen Dank für Ihr Feedback. Wir arbeiten mit Apple zusammen, um dieses Problem zu lösen, das einige Geräte betrifft, die unter iOS 14+ laufen, nachdem sie über USB an das Fahrzeug angeschlossen wurden. Als kurzfristige Abhilfe empfehlen wir, Ihr Telefon neu zu starten.', 'modified': '2020-12-21T17:40:59Z'}",Timo Sta,App killt IPhone Batterie,2020-12-19 16:32:53,1,"Die App an sich ist ok, allerdings zieht die App seit ca. 2 Versionen mein IPhone mit IOS 14 leer, als Hintergrundaktivität, sobald sie einmal mit BT mit dem Auto verbunden war. Bis dies gelöst ist, nur 1*Bewertung!",False,fordpass,1141464928
"{'id': 20877559, 'body': 'Hallo Eckhard11, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-02-05T09:46:32Z'}",Eckhard11,Ist nix,2020-12-01 15:45:47,2,"Der App Support ist unterirdisch,.... wenn es unbequem wird verlassen die Berater einfach den Chat,... in meinem Fall Andree...",False,fordpass,1141464928
"{'id': 3131379, 'body': 'Wir entschuldigen uns für das letzte Update und bitten Sie die neue Version von FordPass heruntergeladen. Diese behebt die Fehler. Liebe Grüße. JV', 'modified': '2020-11-20T16:35:10Z'}",Steven1407,Update,2020-11-20 16:35:10,1,Mit jedem Update was kommt wir die App immer schlechter... testet ihr die überhaupt??? Keine Kilometer Anzeige mehr doppelter Ölstand Anzeige ... wow 😳,True,fordpass,1141464928
"{'id': 18309227, 'body': 'Hallo Sangue Salentino, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-10-06T17:35:06Z'}",Sangue Salentino,Alles falsch,2020-10-03 18:07:00,1,Diese app ist noch 100jahren hineinreicht guten Appetit entfernt. Nix stimmt Daten weichen zu 60% von der Tatsache ab.,False,fordpass,1141464928
"{'id': 20896985, 'body': 'Hallo, am besten richten Sie Ihre Anfrage direkt an das FordPass Team. Sie können uns via E-Mail, per Telefon oder über unseren Chat erreichen. In Ihrer FordPass App im Menüpunkt ""Assistent"" gibt es den jeweiligen Button dafür. Sie erreichen uns auch unter unserer E-Mail-Adresse: ""fpdeu@ford.com"". Unser Team unterstützt Sie gerne bei der Handhabung mit der FordPass App. Zudem haben wir dann auch die Möglichkeit, unsere technische Fachabteilung zu kontaktieren. Wir stehen Ihnen gerne mit Rat und Tat zur Seite. Ihr FordPass Team.', 'modified': '2021-02-06T15:40:34Z'}",marinatinamartin,Ständiger Absturz,2020-05-11 12:02:35,2,Stürzt ab sobald man auf das Fahrzeug geht. Bitte beheben!!!!!,False,fordpass,1141464928
"{'id': 27415829, 'body': 'Hallo schoojue, vielen Dank für Ihren Kommentar. Wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Es tut uns leid, dass Sie Schwierigkeiten mit der FordPass App haben. Wir möchten Ihnen helfen, dies zu lösen und haben ein engagiertes Support-Team, das Ihnen gerne weiterhelfen wird. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App kontaktieren. Alternativ können Sie uns über FPDEU@ford.com kontaktieren.\r\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2022-01-13T08:30:06Z'}",schoojue,Und noch immer geht nichts…,2021-08-26 11:11:14,1,Jetzt haben wir mal wieder die Startet-nicht -Phase nach der Bricht -Ab -Phase. Stabil ist anders. Ich habe in drei Jahren nicht einmal die volle beschriebene Funktionalität mit meinem Focus Vignale erlebt.,False,fordpass,1141464928
"{'id': 21146283, 'body': 'Hallo dk5687 , wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-07-18T06:50:45Z'}",dk5687,App Start,2021-07-18 06:50:45,1,Lässt sich nicht mehr starten,True,fordpass,1141464928
"{'id': 19392589, 'body': 'Hallo Mars1407, vielen Dank für Ihr Feedback. Wir arbeiten mit Apple zusammen, um dieses Problem zu lösen, das einige Geräte betrifft, die unter iOS 14+ laufen, nachdem sie über USB an das Fahrzeug angeschlossen wurden. Als kurzfristige Abhilfe empfehlen wir, Ihr Telefon neu zu starten.', 'modified': '2020-11-27T12:39:55Z'}",Mars1407,Batteriefresser,2020-11-24 19:02:06,1,Seit dem letzten Update saugt Fordpass übelst Energie. Ist permanent der Spitzenreiter mit >=50% Akkunutzung im Hintergrund.,False,fordpass,1141464928
"{'id': 11792948, 'body': 'Hallo korku39, \rvielen Dank für Ihren Kommentar. Wir freuen uns, dass Ihnen die App gefällt und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir arbeiten intensiv daran, immer mehr neue Funktionen hinzuzufügen. Erwarten Sie zukünftig weitere nützliche und verbesserte Features in der FordPass App! \n\nMit freundlichen Grüßen - Ihr Ford Pass Team.\r\n', 'modified': '2019-11-12T08:11:34Z'}",korku39,Einmalig gut,2019-11-08 06:42:31,5,Sehr gut,False,fordpass,1141464928
"{'id': 19262674, 'body': 'Hallo Max40plus, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-11-21T19:11:37Z'}",Max40plus,Katastrophe,2020-11-19 15:20:58,1,"Eines großen Herstellers unwürdig! Langsam, sinnlose Tools, stürzt laufend ab, unübersichtlich, weitgehend nutzlos",False,fordpass,1141464928
"{'id': 18231595, 'body': 'Hallo Legendär84, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2020-10-02T10:50:12Z'}",Legendär84,Saugt das Akku leer seit iOS 14,2020-09-27 20:00:37,1,59% Akku Verbrauch an einem Tag ohne die App überhaupt geöffnet zu haben. iPhone XR,False,fordpass,1141464928
"{'id': 5222993, 'body': 'Hallo Dung DeZe83, es tut uns leid, dass Sie Probleme mit der App hatten. Es gab vorübergehend Schwierigkeiten bei der Registrierung. Bitte versichern Sie sich, dass Sie die neuste Version unserer App installiert haben und versuchen Sie es noch einmal. Gerne können Sie Sie uns über die App kontaktieren, damit wir Ihnen weiterhelfen können. Vielen Dank, IS', 'modified': '2018-09-25T12:17:07Z'}",DeZe83,Mist,2018-08-31 04:41:32,1,"Klappt hinten und vorne nicht. 3x angemeldet mit verschiedene Daten und jedesmal wäre irgendwas falsch. 
Dann eben nicht!!!!",False,fordpass,1141464928
"{'id': 18577069, 'body': 'Hallo G.D.., wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche ""Assistent"" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2022-06-22T06:12:41Z'}",G.D..,Nutzlos geworden,2022-06-22 06:12:41,1,"Nach dem Entfernen der Fahrzeugfunktionen ist die App endgültig nutzlos geworden. Hat sowieso nie richtig funktioniert. Bis der an Google erteilte Entwicklungsauftrag (besser ist das) Früchte trägt, wird es leider noch dauern. d.h.: einfach nur  Fordfahren.",True,fordpass,1141464928
"{'id': 26974700, 'body': 'Hallo Kuddelmann, wir freuen uns, dass Sie sich die Zeit nehmen, uns zu kontaktieren und wir nutzen Ihr Feedback, um das Produkt besser zu machen! Wir möchten Ihnen helfen, Ihre Schwierigkeiten zu lösen. Sie können unser Team über die Schaltfläche "" Assistent "" innerhalb der App oder über FPDEU@ford.com kontaktieren. Ihr FordPass Team', 'modified': '2021-12-21T15:33:47Z'}",Kuddelmann,Gute App,2021-12-17 12:54:02,2,"Allerdings was soll dass, das sich der Security Alarm permanent selbst einschaltet?
Kann doch nur Schwachsinn sein, dass ich jedesmal gewarnt werde, wenn ich die Türe aufmache",False,fordpass,1141464928
