review,title,rating,developerResponse,userName,date,isEdited,app_name,app_id
"Leider werden wieder falsche Fahrzeugdaten angezeigt: Zündung ist aktiv, Handbremse nicht angezogen…  obwohl beides nicht zutreffend ist. 

Bitte im Verbesserung! :-)",Falsche Fahrzeugdaten,1,"{'id': 26777455, 'body': 'Herzlichen Dank für dein Update, Nvyfkk! Das nächste Update erscheint in Kürze. 😉', 'modified': '2021-12-12T08:55:44Z'}",Nvyfkk,2021-12-08 18:09:12,False,mercedes-me,1487652920
"Per App steuerbare Funktionen
-Temperatur der Vorklimatisierung
-Max. Ladezustand
sind nun echt mal fällig. 
Kommt schon, das muss doch machbar sein. 

Darüber hinaus hätte ich natürlich haufenweise Featurewünsche für die Fernsteuerung meines EQV per App. MUST: - Temperatur der Vorklimatisierung - Max. Ladezustand - Max. Ladeleistung SHOULD: - Ladestationen auf der Karte immer anzeigen (bei einem EV) - Alternative Routen - Vermeidungen z. B. Autobahn COULD: - Verbrauchswerte (Fahren, Klimatisieren, weitere Verbraucher) anzeigen - Ladelogbuch mit Dauer, Absolut- und SOC-Werten - absolute Verbrauchs- und Rekuperationswerte Danke!",weitere Features sind fällig,2,"{'id': 26253211, 'body': 'Vielen Dank für dein neues Feedback, LIBPI!', 'modified': '2021-11-14T07:29:35Z'}",LIBPI,2021-11-12 09:57:08,False,mercedes-me,1487652920
"Ständig funktioniert etwas nicht. Gestern ist einfach das Icon für die Standheizung aus der App verschwunden. Ist ja nicht so, als hätte die Heizung kein Geld gekostet... nutzen kann ich sie aber nur sehr eingeschränkt.",Fehlerhaft und Instabil,1,"{'id': 20902644, 'body': 'Hallo mb-paddy. Bitte aktiviere diesen Dienst noch einmal, sollte die Standheizung in der App nach wie vor nicht angezeigt werden. Wir entschuldigen uns in aller Form für die Unannehmlichkeiten! Bei weiteren Fragen - oder auch zur Überprüfung deines Setups - erreichst du unseren Support telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen können leider gewisse Wartezeiten entstehen. Viele Grüße!', 'modified': '2021-02-07T08:13:59Z'}",mb-paddy,2021-02-05 08:50:50,False,mercedes-me,1487652920
Seit nun über einem Jahr läuft diese App in Verbindung mit ansteuern Standheizung nicht richtig. Unser zweiter Wagen - kein Mercedes - läuft mit der App aber ohne Probleme. MB testet am Kunden.,Seit einem Jahr machen wir rum.,1,"{'id': 19112999, 'body': 'Bitte entschuldige, Dancetokranz! Melde dich zur genauen Überprüfung einmal telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Viele Grüße!', 'modified': '2020-11-15T09:53:57Z'}",Dancetokranz,2020-11-12 10:53:26,False,mercedes-me,1487652920
"Weder meine Frau in ihrem neuen C-T-Modell noch ich sind von dem vorgeschriebenen „Switch“ zu der neuen Me-App begeistert! 

Im Gegenteil!

Kommuniziert man schriftlich Probleme, ruft man mehrfach an, hinterlässt dig. Signatur - Reaktion? Null! 

Spannend!",Mercedes Me vorher 👍 Und nachher 👎,3,"{'id': 17043008, 'body': 'Wir entschuldigen uns für alle Unannehmlichkeiten und Verzögerungen, die trotz ausführlicher Tests in Verbindung mit der aktuellen Umstellung auftreten, 300 S L ! Unsere Kollegen kommen, sobald möglich, wieder auf dich zu. Viele Grüße!', 'modified': '2020-08-03T09:17:32Z'}",300 S L,2020-08-01 14:50:54,False,mercedes-me,1487652920
"Eine der schlechtesten, absolut unergonomischsten Apps, die es überhaupt auf dem iPhone gibt!

Unübersichtlich, benutzerunfreundlich und mutmaßlich eher von Ingenieuren und besonders verkaufsfreudigen  Marketing-„Experten“ gemacht, als von erfahrenen Mediengestaltern.

Und nein! Ich gehöre nicht zur Generation Ü50, die sich mit „Neuem Zeugs“ schwer tut.

Die paar Male, als ich die App wirklich ernsthaft nutzen wollte (Garantieverlängerung, Service-Termin…), habe ich irgendwann entnervt aufgegeben und klassisch zum Telefon gegriffen.

Falls das jemand von Mercedes liest: Kauft Euch einen fähigen Dienstleister und entwickelt eine komplett neue App!","Eine der schlechtesten Apps, die es für das iPhone gibt!",1,"{'id': 29142865, 'body': 'Danke für deine Meinung, Schofsekkl. Wenn wir dir irgendwie behilflich sein können, melde dich gerne einmal direkt bei unserem Support unter der 00800 9 777 7777 . Viele Grüße!', 'modified': '2022-04-13T08:11:16Z'}",Schofsekkl,2022-04-11 14:41:42,False,mercedes-me,1487652920
Die App für Watch ist leider verschwunden.,Watch fehlt leider???,1,"{'id': 22231698, 'body': 'Aber sehr bald wieder zurück, Susi. 😉', 'modified': '2021-04-14T05:53:48Z'}",Susi-007,2021-04-12 15:06:09,False,mercedes-me,1487652920
"Leider ist bei mir die Funktion mit der Standheizung nicht mehr über die App verfügbar. Den Dienst kann ich auch nicht aktivieren, „Initialisieren...“ steht bei mir und es ist grau hinterlegt.

Ist für mich die wichtigste Funktion der App.",War bisher sehr zufrieden,1,"{'id': 21132368, 'body': 'Bitte entschuldige, Alex! Melde dich zur genauen Überprüfung einmal telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Viele Grüße!', 'modified': '2021-02-18T07:48:12Z'}",Alex Kn.,2021-02-16 22:56:41,False,mercedes-me,1487652920
Vorherige Version lief super. Anmeldung mit korrekter ID scheitert. Optimales WLAN. Entweder zu viele Server-Zugriffe oder ein BUG in der APP.,Anmeldung scheitert an Zeitüberschreitung,1,"{'id': 16928034, 'body': 'Wir entschuldigen uns für die Unannehmlichkeiten. Der Login sollte nun wieder problemlos möglich sein. Bitte aktualisiere zunächst auf die aktuellste Version 1.3.0 und versuche es erneut. Wenn alles läuft, freuen wir uns natürlich über weiteres Feedback von dir. Viele Grüße! ', 'modified': '2020-07-28T12:27:28Z'}",Bounty Germany,2020-07-27 12:54:31,False,mercedes-me,1487652920
"Ich vermisse nach wie vor die App für die AppleWatch - schwach, dass das in der alten App angeboten wurde und in der neuen selbst nach so langer Zeit noch fehlt",Watch App?,1,"{'id': 26646127, 'body': 'Danke für dein neues Feedback, adstoll! Wir entschuldigen uns für die Wartezeit, können aber versichern, dass es nicht mehr lange dauern wird. Viele Grüße! ', 'modified': '2021-12-05T08:10:45Z'}",adstoll,2021-12-01 19:52:08,False,mercedes-me,1487652920
Danke an die Entwickler der neuen Version. Leider besitze ich nur ein iphone 6S und nun habe ich keinen Zugriff mehr; echt super.,Neue Version,1,"{'id': 25762035, 'body': 'Wir entschuldigen uns für die Unannehmlichkeiten, Nutzer17102021. Leistungs- und Sicherheitsanspruch wachsen jedoch kontinuierlich mit. Wir bitten daher um dein Verständnis, dass wir die Anforderungen für eine einwandfreie Nutzung zum aktuellen Zeitpunkt erst ab iOS 13.0 erfüllt sehen. Viele Grüße!', 'modified': '2021-10-19T06:13:16Z'}",Nutzer17102021,2021-10-17 10:04:53,False,mercedes-me,1487652920
Top Übersichtlichkeit und einfach anpassbar. Super!,Besser als Audi,5,"{'id': 16833261, 'body': '🤗👍', 'modified': '2020-07-23T13:07:42Z'}",Be Be 9009,2020-07-22 18:14:02,False,mercedes-me,1487652920
Die App bringt Meldungen die teilweise über ein paar Tage alt sind. Sie ist nur auf dem aktuellen Stand.,App aktualisiert sich nicht,1,"{'id': 20902651, 'body': 'Bitte entschuldige, erpelchen77. Wenn es weiterhin so ist und auch nach einer Neu-Installation der App dabei bleibt, melde dich einmal bei unserem Support unter der 00800 9 777 7777 . Je nach Anrufvolumen können leider längere Wartezeiten entstehen. Viele Grüße!', 'modified': '2021-02-07T08:14:52Z'}",erpelchen77,2021-02-05 12:49:05,False,mercedes-me,1487652920
"Kann seit kurzem nicht mehr die Vorklimatisierung einstellen, Neuinstallation hat auch nicht geholfen! Freue mich richtig auf die kalte Jahreszeit und soll in Kürze für die „Funktion“ auch noch bezahlen?",Mangelhaft,1,"{'id': 18545842, 'body': 'Bitte entschuldige, Bf1957! Falls das nach wie vor so ist, überprüfen wir es gerne. Nutze dazu einfach die Support-Funktion unter ""Hilfe"" (via Hamburger-Menü-Icon oben links) in der App. Wir freuen uns über weiteres Feedback. Viele Grüße!', 'modified': '2020-10-18T10:30:41Z'}",Bf1957,2020-10-12 10:38:21,False,mercedes-me,1487652920
250 MB über mobile Daten herunterladen geht auch nicht!,Startet ohne vorheriges Update nicht!,1,"{'id': 17232897, 'body': 'Bitte entschuldige die Unannehmlichkeiten, maebe1978.', 'modified': '2020-08-12T08:55:32Z'}",maebe1978,2020-08-11 18:00:03,False,mercedes-me,1487652920
"Wenn die Tankvorgänge erfasst werden können, das wäre sehr schön.",Tankvorgang,3,"{'id': 27801526, 'body': 'Ist notiert, geba101. Danke für dein Feedback! 👍', 'modified': '2022-02-02T09:35:48Z'}",geba101,2022-01-31 14:02:42,False,mercedes-me,1487652920
"Tolle Ankündigung, funktioniert aber nicht.
Der neue Dienst taucht bei mir nicht auf.
Warum macht man es dem Kunden nur so schwer?",Fuel & Pay Dienst nicht zu finden,1,"{'id': 21491721, 'body': 'Hallo MaPhone und danke für dein Feedback! Über den Navigationspfeil in der App unten rechts gelangst du zur Karte. Dort wird nach erfolgreicher Aktivierung von ""Tanken digital bezahlen"" in der Diensteverwaltung der App der Button ""Tankstellen"" angezeigt. Hier wählst du dann einen Anbieter aus, der Fuel & Pay unterstützt. Eventuell musst du den Suchbereich in der Karte vergrößern. Viele Grüße!', 'modified': '2021-03-07T09:19:24Z'}",MaPhone,2021-03-05 07:46:55,False,mercedes-me,1487652920
Drei Mitarbeiter in Wiesbaden haben es nicht geschafft wieder gangbar zu machen Hotline seid drei Tagen tut sich nichts,App Mercedes me,1,"{'id': 19722266, 'body': 'Wir entschuldigen uns für die Unannehmlichkeiten, kwahcancor und bitten dich - auch aus Gründen des Datenschutzes und weil uns an dieser Stelle keine weiteren Angaben zu Fahrzeug und Person vorliegen - weiterhin um Kotaktaufnahme zu unserem Support: 📞 00800 9 777 7777 . Viele Grüße', 'modified': '2020-12-13T11:11:25Z'}",kwahcancor,2020-12-09 16:26:29,False,mercedes-me,1487652920
"Seit Update keine Funktion, alle bezahlen Dienste ohne Funktion.",Schlecht,1,"{'id': 18067230, 'body': 'Hallo mhfossil13, die Synchronisierung und Anzeige der Fahrzeugdaten sollte nun wieder wie gewohnt funktionieren. Kannst du das auch für dich bestätigen? Wir freuen uns über dein neues Feedback! Falls du direkte Unterstützung von unseren Spezialisten benötigst, nutze bitte die Support-Funktion unter ""Hilfe"" (via Hamburger-Menü-Icon oben links) in der App. Viele Grüße!', 'modified': '2020-09-24T06:33:53Z'}",mhfossil13,2020-09-22 20:00:42,False,mercedes-me,1487652920
"Aufgabe: Navigation von Sylt nach Stuttgart mit Mercedes me. Dann an Fahrzeug senden. 

Problem Straßensperre Elbtunnel am Tag der Fahrt. 

Eine weiträumige Umfahrung planen mit mehreren Zwischenzielen unmöglich. 

Das wäre eine sinnvolle Erweiterung.",Route ans Navi senden,3,"{'id': 17908853, 'body': 'Wird gleich notiert, rraich01. 👍 Danke für dein Feedback!', 'modified': '2020-09-16T10:00:15Z'}",rraich01,2020-09-14 20:07:03,False,mercedes-me,1487652920
Warum wird in der me-App unter Diensteverwaltung der neue Tankdienst nicht angezeigt ? Angeblich ist doch der Dienst unabhängig vom Fahrzeug.,fuel & pay,1,"{'id': 21632965, 'body': 'Danke für dein neues Feedback, MaChrRo. Wir entschuldigen uns für die Unannehmlichkeiten und möchten dich zwecks Überprüfung noch einmal um telefonische Kontaktaufnahme zu unserem Support bitten: 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu längeren Wartezeiten kommen. Viele Grüße!', 'modified': '2021-03-14T07:27:04Z'}",MaChrRo,2021-03-11 21:35:53,False,mercedes-me,1487652920
Eine Siri Unterstützung wäre cool. Das man zum Beispiel per Siri das Auto auf machen kann.,Siri Support,3,"{'id': 17041558, 'body': 'Danke für dein Feedback, Chrizay! 👍', 'modified': '2020-09-11T16:04:40Z'}",Chrizay,2020-09-11 16:04:40,True,mercedes-me,1487652920
Die alte App war schon schlecht und die funktioniert gar nicht !!! Perfekt,Funktioniert gar nicht,1,"{'id': 17231578, 'body': 'Das gucken wir uns sofort an, Jk10011991. Melde dich dazu bitte direkt bei uns unter der 00800 9 777 7777 . Viele Grüße! ', 'modified': '2020-08-12T08:12:35Z'}",Jk10011991,2020-08-11 13:40:49,False,mercedes-me,1487652920
"Super schönes Auto, und Mercedes Me funzt auch",A Klasse,5,"{'id': 19126172, 'body': '😍 Das freut uns. Danke für das tolle Feedback, Tisdy!', 'modified': '2020-11-16T07:07:27Z'}",Tisdy,2020-11-14 13:40:08,False,mercedes-me,1487652920
"Die Zuverlässigkeit nimmt immer mehr ab. Teilweise vergehen Stunden, bis sich wichtige Fahrzeuginformationen aktualisieren. Die Reaktion bei Änderungen dauern auch zu lang. Wenn man die Vorklimatisierung startet, kann man nicht sicher sein, dass dem auch so ist. Man muss teilweise länger als 20 Sekunden warten, bis der Befehl umgesetzt ist oder aber es passiert sogar nichts. Besonders wenn das Fahrzeug länger als 24h gestanden hat, lässt sich bspw. die Vorklimatisierung nicht mehr starten. Ich möchte eine weitestgehend latenzfreie App wie bei einem Tesla haben. Ich tippe und das Auto setzt es nahtlos um. Ja, das Auto darf dafür auch im Parkzustand gerne etwas Akku verbrauchen. Vielleicht optional einen Ruhemodus im Fahrzeug anbieten, wo man selbst das Fahrzeug in den Tiefschlaf schicken kann, wenn eine längere Pause bevorsteht. Ebenso fehlt eine richtige Routenplanung in der App, welche man speichern kann und welche dann auch im Fahrzeug vollständig übernommen wird. Nebenbei möchte ich auch endlich eine Filterfunktion bei Ladesäulen haben wo ich bspw. Ionity Only für die Route und Electric Intelligence auswählen kann. Diese App lässt mich frustriert zurück. Während man bei den Kaliforniern immer wieder echte Verbesserungen und Neuerungen abliefert, ist man bei Mercedes mit little Bugfixes beschäftigt. Braucht es eigentlich einen Knall oder würdet ihr den auch schon nicht mehr hören?! Merkwürdig ist zudem, dass sich diese Beschwerden über Monate schon hinwegziehen und man scheinbar nicht gewillt ist, etwas grundlegend zu ändern. Stattdessen begnügt man sich immer wieder mit irgendwelchen Spielereien an der Oberfläche. Erstmal müsst ihr die Basics fertig bekommen…",Es wird immer schlimmer…,1,"{'id': 28377638, 'body': 'Bitte entschuldige, Symjan. Unsere Entwickler sind informiert und arbeiten mit Hochdruck an weiteren Optimierungen. Viele Grüße! ', 'modified': '2022-03-04T09:03:59Z'}",Symjan,2022-03-02 21:07:34,False,mercedes-me,1487652920
Wo finde ich nun das Symbol der Standheizung? Warum ist das ausgerechnet Mitte Februar bei Schnee und Eis verschwunden?,Standheizung,2,"{'id': 21105495, 'body': 'Hallo skg1234567890. Bitte aktiviere diesen Dienst erneut, sollte die Standheizung in der App nach wie vor nicht angezeigt werden. Wir entschuldigen uns für die Unannehmlichkeiten! Bei weiteren Fragen erreichst du unseren Support telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen können leider gewisse Wartezeiten entstehen. Viele Grüße!', 'modified': '2021-02-17T07:24:10Z'}",skg1234567890,2021-02-15 20:59:01,False,mercedes-me,1487652920
App ist super,Zufriedenheit,5,"{'id': 17400441, 'body': 'Herzlichen Dank! 😍👍', 'modified': '2020-08-20T12:22:18Z'}",pKaty180,2020-08-17 14:15:38,False,mercedes-me,1487652920
"1 Tag funktioniert alles dann 2-3 Tage garnichts, der Name Mercedes ist hier ganz klein geraten, eine Schande.",Name groß aber Funktion klein!!,1,"{'id': 18587340, 'body': 'Bitte entschuldige, Ilker. Das nächste Update erscheint in Kürze. Nutze zur genauen Überprüfung gerne auch jederzeit unseren Support unter ""Hilfe"" (via Hamburger-Menü-Icon oben links) in der App. Wir freuen uns über weiteres Feedback. Viele Grüße!', 'modified': '2020-10-20T07:03:00Z'}",Ilker75,2020-10-18 19:51:52,False,mercedes-me,1487652920
"Gegenüber der bisherigen App ein Quantensprung. Endlich keine dunkle Trauerfloor-Veranstaltung mehr. Das Design ist ansprechend und zeitgemäß auch der Funktionsumfang ist gut, die Stabilität deutlich verbessert. Die Migration von der alten zur neuen hat völlig reibungslos stattgefunden.
Kritik habe ich an einigen unverständlichen Interaktionspattern wie den Schiebereglern die beispielsweise zum Schließen der Fenster verwendet werden. Als solche nicht auf Anhieb erkennbar. Hier wäre es gut, wenn auch ein einfacher Tap den Toggle auslöst.
Auch der Wechsel zwischen Apps durch die Toolbar unten ist nicht offensichtlich. 
Mein Hauptkritikpunkt ist aber die fehlende Barrierefreiheit. Schriften sind nicht in der Größe anpassbar, schwache Kontraste. Für mich teilweise schwer erkennbar und damit nur bedingt nutzbar. Da müsst Ihr schnellstmöglich Abhilfe schaffen. Nicht alle Eure Kunden sind unter 30 und mit Adleraugen versehen.
Auch dieser Strukturteppich im Hintergrund sieht ein bisschen billig aus. Erinnert mich an die Außenwand der Silberfische der Bahn aus den 60ern. Schade, denn das stört das ansonsten klare Design.
Aber alles in allem ein gelungener Relaunch mit Potential.

Update: es ist leider mal wieder wie so oft. Irgendwie nicht reif, buggy und nicht ernsthaft nutzbar.
Öffnen des Schiebedachs und entriegeln per App geht. Aber nicht mehr umgekehrt. Obwohl das Fahrzeug offen ist zeigt die App den Status verriegelt. Gefährlich. Verriegeln oder schließen des Schiebedachs ist per App nicht möglich.",Deutlicher Fortschritt...aber,3,"{'id': 17100848, 'body': 'Unsere Entwickler lesen mit, pixelguzz, deshalb auch vielen Dank an dich für dein Feedback! 😊👍', 'modified': '2020-09-03T10:47:28Z'}",pixelguzz,2020-09-03 10:47:28,True,mercedes-me,1487652920
"Eine unglaubliche Frechheit, dass man ohne Vorwarnung gezwungen wird die neue App zu installieren, weil die alte App von heute auf morgen einfach abgeschaltet wird!",Typisch Mercedes,1,"{'id': 17042764, 'body': 'Bitte entschuldige, FrWe78, damit wollten wir dich wirklich nicht verärgern! Gefällt dir die neue App? Wir freuen uns immer über Feedback. Gerne auch persönlich unter der 00800 9 777 7777 . Viele Grüße!', 'modified': '2020-08-03T09:10:15Z'}",FrWe78,2020-08-01 11:21:42,False,mercedes-me,1487652920
"Weshalb bekomme ich meinen C400 4matic in der neuen App nicht mehr gelistet!? Erhalte nur die Verbindung zur A-Klasse...
Ich bitte um dringende Fehlerbehebung",Mein Erstfahrzeug wird nicht mehr angezeigt,1,"{'id': 17042126, 'body': 'Hallo, Tourbillon_de_feu. Um zwischen deinen beiden hinterlegten Fahrzeugen zu wechseln, gehst du oben links über das Menü, dann tippst du auf das angezeigte Modell und gelangst so in deine ""Garage"". Hier kannst du ganz einfach per Swipe-Geste deinen gewünschten Mercedes-Benz auswählen. 😉 Viele Grüße!', 'modified': '2020-08-03T08:52:38Z'}",Tourbillon_de_feu,2020-07-31 22:12:14,False,mercedes-me,1487652920
It is Mercedes ♥️,Awadallah,5,"{'id': 28542287, 'body': '😍😍😍', 'modified': '2022-03-13T15:06:21Z'}",Sergeon ortho,2022-03-12 11:58:41,False,mercedes-me,1487652920
"Sobald das Fahrzeug ein paar Tage steht, funktioniert nichts. Es ist einfach lächerlich nach all der Zeit. Hat man jedoch noch einen Fiat 500 EV dann hat man wenigstens ein Fahrzeug bei dem die App (also die von Fiat 😀😀😀) tadellos funktioniert. Grüße aus Turin nach Sindelfingen.",Grüße aus Turin,1,"{'id': 28334544, 'body': 'Bitte entschuldige, rulte! Melde dich zur genauen Überprüfung einmal telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Viele Grüße! ', 'modified': '2022-03-02T13:13:54Z'}",rulte,2022-02-28 17:02:23,False,mercedes-me,1487652920
"Wir warten seit über 2 Jahren auf eine watch App die es ja schonmal gab. Einfach ein Armutszeugnis, sorry. 0 Sterne",Watch App,1,"{'id': 19612297, 'body': '😉 Sie kommt zurück, einen genauen Zeitpunkt können wir jedoch noch nicht nennen, Niedinagel91.', 'modified': '2021-08-18T04:40:30Z'}",Niedinagel91,2021-08-18 04:40:30,True,mercedes-me,1487652920
"Neues Design, alles gut. Aber wann kommt die Nutzung für die Apple Watch???",... naja,2,"{'id': 17503788, 'body': 'Sie kommt, ExilP. 😉 Wann genau können wir allerdings noch nicht sagen. Viele Grüße!', 'modified': '2020-08-26T06:29:41Z'}",ExilP,2020-08-24 19:53:06,False,mercedes-me,1487652920
"Die neu Me App hat keine Apple Watch Integration mehr. 
Bitte schnell nachbessern!
Das ist heute Stand der Technik. 
Die alte App konnte das doch auch...

Außerdem finde ich die Startseite unübersichtlicher als bei der alten App. 
Würde mir ein optisch kräftigeres Design auf der Startseite wünschen.",Keine Apple Watch Funktionen mehr!,2,"{'id': 17213639, 'body': 'Wir geben Gas, schnullijens! 😉⌚😊 Danke für dein Feedback!', 'modified': '2020-08-11T12:49:47Z'}",schnullijens,2020-08-10 09:16:39,False,mercedes-me,1487652920
"Tolle App, Fahrzeug öffnen funktioniert auch wunderbar, abschließen nicht mehr... Wäre klasse wenn beide Funktionen wieder funktionieren würden. Schließe mich den Vorrednern an",Verriegeln funktioniert nicht mehr,1,"{'id': 29886473, 'body': 'Bitte entschuldige die Unannehmlichkeiten. Wenn es weiterhin so ist und auch nach einer Neu-Installation der App dabei bleibt, melde dich einmal bei unserem Support unter der 00800 9 777 7777 . Je nach Anrufvolumen können leider längere Wartezeiten entstehen. Viele Grüße!', 'modified': '2022-05-22T07:53:37Z'}",Leideroffenesautoamflughafen,2022-05-20 17:51:03,False,mercedes-me,1487652920
"Die App zwingt einen das Update durchzuführen, was aber bei älteren Handys ohne iOS 13 nicht geht. 
Dadurch wird die App nicht mehr nutzbar!!!",Update ohne iOS 13 nicht ausführbar,1,"{'id': 26186301, 'body': 'Wir entschuldigen uns für die Unannehmlichkeiten, AlbHubi. Leistungs- und Sicherheitsanspruch wachsen jedoch kontinuierlich mit. Wir bitten daher um dein Verständnis, dass wir die Anforderungen für eine einwandfreie Nutzung zum aktuellen Zeitpunkt erst ab iOS 13.0 erfüllt sehen. Viele Grüße!', 'modified': '2021-11-10T07:51:53Z'}",AlbHubi,2021-11-08 08:27:03,False,mercedes-me,1487652920
"Adresse senden über Google Maps schlägt seit den letzten Updates immer fehl, enttäuschend",Adresse senden geht nicht,1,"{'id': 21191029, 'body': 'Hallo Aleexxxxxd! Das Übermitteln von Adressen ist nur noch aus der Mercedes me App heraus möglich. Viele Grüße! ', 'modified': '2021-02-21T10:55:03Z'}",Aleexxxxxd,2021-02-19 11:06:31,False,mercedes-me,1487652920
Das Bedienen meiner Standheizung in einem 110 TEUR Auto kostet jetzt Geld??? Mercedes: ihr habt mich endgültig verloren!! 0 Sterne wäre angemessen,Abzocke,1,"{'id': 18702029, 'body': 'Hallo maikdddddd, bitte melde dich zur genauen Überprüfung einmal bei unseren Spezialisten unter der 00800 9 777 7777 . Viele Grüße!', 'modified': '2020-10-26T08:44:27Z'}",maikdddddd,2020-10-24 16:54:48,False,mercedes-me,1487652920
Jetztwird die App wöchentlich aktualisiert? Soll ich sie jetzt jedes mal updaten bevor ich das Auto öffnen möchte?,Weekly Update ist doch wahnsinn,1,"{'id': 17713989, 'body': 'Bitte entschuldige die Unannehmlichkeiten, B200d089. ', 'modified': '2020-09-06T08:37:02Z'}",B200d089,2020-09-02 10:17:03,False,mercedes-me,1487652920
"Ich finde die App sehr gut, allerdings wäre es echt super wenn man über die App die Temperatur und Lüftungsstärke für die standheizung regulieren könnte.

Liebe Grüße",Standheizung,3,"{'id': 20289905, 'body': 'Herzlichen Dank für dein Feedback, Sner53! ', 'modified': '2021-01-10T08:14:18Z'}",Sner53,2021-01-06 15:57:21,False,mercedes-me,1487652920
"Vielen Dank für neue Update!
Habe im Mai service bei Mercedes für nächste drei Jahren gekauft und jetzt muss ich noch neuer Handy da zu kaufen weil meiner öffnet die neue App nicht mehr.
Seit 32-Jahren Mercedes Fan !
bis jetzt",Update,1,"{'id': 26513277, 'body': 'Wir entschuldigen uns für die Unannehmlichkeiten, Boguslaw. Leistungs- und Sicherheitsanspruch wachsen jedoch kontinuierlich mit. Wir bitten daher um dein Verständnis, dass wir die Anforderungen für eine einwandfreie Nutzung zum aktuellen Zeitpunkt erst ab iOS 13.0 erfüllt sehen. Viele Grüße!', 'modified': '2021-11-28T09:24:10Z'}",Boguslaw Bazior,2021-11-18 07:02:07,False,mercedes-me,1487652920
"Die App ist ne Katastrophe was die Fernsteuerung der Standheizung betrifft, hängt sie  sich dauernd auf, 
Ich bezahle für diesen „Dienst“ erhalte aber nichts als Ärger. Ich hoffe nur das ich nicht die 
Standard Antwort vom Entwickler „sorry, bitte an die Hotline von Mercedes ME wenden“ bekomme, mit dem Hinweis auf lange Wartezeiten….,,
was soll das ?????
Macht Eure Arbeit richtig, dann müssen sich nicht so viele treue Mercedes Kunden an den Service wenden und die Wartezeiten 
werden im Nu kürzer !!",Ein Ärgernis - funktioniert oft gar nicht,2,"{'id': 27821331, 'body': 'Hallo Klaus! Da die Ursachen für eine Fehlfunktion ganz unterschiedlich sein können und uns an dieser Stelle weder persönliche, noch fahrzeugbezogene Daten vorliegen, schlagen wir zur nötigen Verifizierung und genauen Überprüfung immer den telefonischen Kontakt vor: 00800 9 777 7777. Bitte entschuldige die Unannehmlichkeiten. Viele Grüße!', 'modified': '2022-02-03T07:34:39Z'}",Klaus€ 1957,2022-02-01 18:48:22,False,mercedes-me,1487652920
"Durchgängig wird beim Login angezeigt: Zeitüberschreitung bei der Anforderung
Tips? :)",Keine Nutzung bisher möglich,1,"{'id': 16927932, 'body': 'Wir entschuldigen uns für die Unannehmlichkeiten. Der Login sollte nun wieder problemlos möglich sein. Bitte aktualisiere zunächst auf die aktuellste Version 1.3.0 und versuche es erneut. Wenn alles läuft, freuen wir uns natürlich über weiteres Feedback von dir. Viele Grüße! ', 'modified': '2020-07-28T12:23:38Z'}",Satan Ziege,2020-07-27 13:41:28,False,mercedes-me,1487652920
"Leider ist seit dem update der ladestatus weg!!! Das nervt!!!!

Warum soll ich für einen Standartservice jetzt 49€ für 3 jahre zahlen?

Vision erfüllt? So sicherlich nicht!",Wo ist mein ladestatus?,1,"{'id': 29299835, 'body': 'Bitte entschuldige, Blubbadieblubb blubb! Melde dich zur genauen Überprüfung einmal telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Viele Grüße!', 'modified': '2022-04-21T06:29:52Z'}",Blubbadieblubb blubb,2022-04-19 19:20:57,False,mercedes-me,1487652920
"Allgemein ist die App echt besser als die alte, doch da es jetzt keine App mehr für die Apple Watch gibt kann ich nur einen Stern geben. Bitte nachbessern!!",Apple Watch Support,1,"{'id': 17927846, 'body': 'Danke für dein Feedback, Amdreas10! Die Apple Watch Unterstützung ist bald zurück. 😉', 'modified': '2020-09-17T07:56:16Z'}",Amdreas10,2020-09-15 23:52:25,False,mercedes-me,1487652920
"Mir gefiel die Mercedes me App wesentlich besser. Optisch, aber vor allem funktional. Ein Klick und alles im Blick. Die neue App finde ich umständlicher. Vor allem die App Hinweise finde ich ätzend. Alles in allem. Gefällt mir nicht. Werde sie wahrscheinlich löschen. :(",Für mich keine Verbesserung,1,"{'id': 17073966, 'body': 'Gib uns eine Chance, benz-freak! 😉🤗', 'modified': '2020-08-04T11:47:01Z'}",benz-freak!,2020-08-04 05:35:29,False,mercedes-me,1487652920
Fehlt beides. Von daher ein klarer Rückschritt.,Dark Mode? Apple Watch Support?,1,"{'id': 17026658, 'body': 'Eins nach dem anderen. Sonst ist doch der Überraschungseffekt futsch, alexfloeda! 😉', 'modified': '2020-08-02T13:56:51Z'}",alexfloeda,2020-07-30 17:29:30,False,mercedes-me,1487652920
