review,isEdited,userName,rating,date,title,developerResponse,app_name,app_id
App ist kompletter Schrott. Kann sich seit Monaten nicht mit meinen e-trim verbunden und ist so komplett ohne Funktion. Wäre ich doch bei BMW geblieben.,False,DoktorD33,1,2020-11-28 06:28:52,Fahrzeugstatus kann nicht aktualisiert werden,,myaudi,440464115
"In letzter Zeit immer häufiger Verbindungsprobleme, heute Fehler beim Laden der Sprachdateien…?",False,Rainer1234,1,2022-05-31 08:48:18,Ständig keine Verbindung,"{'id': 30126525, 'body': 'Hallo Rainer, wir bedanken uns für Ihr Feedback. Gerne sind wir Ihnen bei Ihrem Anliegen persönlich behilflich, und bitten Sie daher uns unter 0800 - 28 342 666 328 oder digitalsupport@audi.de zu kontaktieren. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2022-06-02T14:34:24Z'}",myaudi,440464115
"Wer hat eigentlich bei Audi entschieden, die einzig sinnvolle Funktion der App zu entfernen? Das war die einzige Funktion, die ich genutzt habe! Bitte die Entscheidung überdenken!!",False,UH15,1,2021-11-17 08:36:33,Kostenbuch fällt weg!!,"{'id': 26349491, 'body': 'Lieber Kunde, vielen Dank für Ihre offenen Worte. Aufgrund interner Umstrukturierungsmaßnahmen kann Ihnen das Kostenbuch zukünftig leider nicht mehr zur Verfügung gestellt werden. Ihr Kritik über die Einstellung der Funktion leiten wir gerne intern an die zuständige Abteilung unseres Hauses weiter. Beste Grüße, Ihr Audi Deutschland Team', 'modified': '2021-11-18T18:38:45Z'}",myaudi,440464115
...seit dem Update wird das falsche Fahrzeug angezeigt. Ich habe keinen etron.,False,alkaline0815,1,2021-03-04 07:23:36,falsches Fahrzeug,"{'id': 21514039, 'body': 'Hallo alkaline0815, wir entschuldigen uns für die Unannehmlichkeiten und möchten Ihnen gerne weiterhelfen. Leider sind auftauchende Probleme oft nicht trivial und nur mit einer genauen Klärung des Problems lösbar. Deshalb möchten wir Sie bitten, sich mit uns persönlich in Verbindung zu setzen. Sie erreichen die Audi Kundenbetreuung unter digitalsupport@audi.de oder 0800 - 28 347 378 423. Beste Grüße aus Ingolstadt - Ihr Audi Deutschland Team', 'modified': '2021-03-08T12:44:49Z'}",myaudi,440464115
"Klimatisierung funktioniert über IPhone Kurzbefehle nicht zufriedenstellend.
Aktualisierung über Audi-App viel zu langsam.
Traurig traurig für den Preis des Fahrzeugs.",False,BeppoL,1,2021-01-15 10:08:36,Klimatisierung / Audi-App,"{'id': 20838478, 'body': 'Hallo BeppoL, wir entschuldigen uns für die Unannehmlichkeiten! Damit die App mit dem Fahrzeug kommunizieren kann, muss dieses zunächst ""geweckt"" werden. Dies kann leider etwas Zeit in Anspruch nehmen. Um Ihnen mit den Kurzbefehlen weiterhelfen zu können, benötigen wir genauere Informationen zu Ihrem Problem. Bitte wenden Sie sich hierzu an die Audi Kundenbetreuung unter digitalsupport@audi.de oder 0800 - 28 347 378 423. Beste Grüße aus Ingolstadt - Ihr Audi Deutschland Team', 'modified': '2021-02-03T16:16:53Z'}",myaudi,440464115
"Habe jetzt schon wieder keinen Zugang über die App zu meinem Auto kann es nicht aktualisieren 
Habe sie jetzt schon ca. 20 mal gelöscht und wieder installiert nichts geht.
Komischerweise geht aber im Auto das CarPlay.
Ich kann weder kosten noch km stand ablesen 
Und das schlimmste ist ich kann die Standheizung nicht einschalten.
An die Entwicklung von der App
So eine schlechte App kann ja wohl nicht sein bei den Slogan Audi Vorsprung durch Technik 
Da soll ihr euch mal ein Beispiel bei Mercedes ME nehmen die ist um Welten besser 
Schande über Audi",True,duke3375,1,2020-11-18 15:43:05,Keinen Verbindung zum Handy,"{'id': 18219486, 'body': 'Hallo duke3375,\nvielen Dank für Ihr Feedback. Es tut uns leid, dass die App Ihnen Probleme bereitet.\nWir würden Ihnen gerne weiterhelfen, benötigen hierfür aber mehr Details.\nBitte wenden Sie sich hierfür an die Audi Kundenbetreuung unter 0800 - 28 347 378 423 oder unter digitalsupport@audi.de. Bitte beziehen Sie sich auf diese Rezension. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2020-11-18T15:43:05Z'}",myaudi,440464115
"Es ist mir völlig unverständlich, dass die App wiederholt nur kurze Zeit funktioniert, dann aber zuverlässig in die Fehlfunktion wechselt. 
Nach endlosem „Orgeln“ erscheint dann die Meldung „Serverfehler“. Verbunden damit ist dann auch, dass keine Fahrzeugdaten abgerufen und Einträge nicht synchronisiert werden können. 
Das ist mehr als ärgerlich, weil latent die Sorge nach Datenverlust damit einhergeht. 
Löschen der App bringt keine Abhilfe, der Server bleibt seinen Dienst schuldig!
Elaboriert hin und her, das ist großer Mist!!!
Ein Stern ist absolut überbewertet!",False,IttiP,1,2018-09-05 17:46:51,„Vorsprung dank Technik“? - Aber nicht bei myAudi!,,myaudi,440464115
Seit dem Update im April 2021 bricht die Verbindung zum MMI nach 20-30 Sekunden beim SQ7 ab.,False,Jumoer279,1,2021-04-30 20:16:37,App stürzt bei MMI-Verbindung ab,"{'id': 22612852, 'body': 'Hallo Jumoer279, wir arbeiten kontinuierlich daran, die App noch besser zu machen und geben Ihr Feedback gerne weiter. Bedauerlicherweise kommt es derzeit zu Problemen mit einem unserer Server. Bitte wenden Sie sich mit genauen Informationen zu Ihrem Problem an die Audi Kundenbetreuung unter digitalsupport@audi.de oder 0800 - 28 347 378 423. Ihr Audi Deutschland Team', 'modified': '2021-05-04T11:34:41Z'}",myaudi,440464115
Wenn man es nicht täglich macht ist es nur mit großem Aufwand möglich ein Navigationsziel ans Auto zu senden.,False,Localhost2000,1,2020-01-09 20:00:29,Navigationsziele senden,,myaudi,440464115
"Standheizungsbedienung mit der myAudi App quasi unmöglich- keine Verbindung zum Auto möglich !

AUDI bitte für den ❄️ Audi connect Wiederbeleben, ab April könnt ihr dann weiter an myAudi rumbasteln. 

BITTE",True,Jo Jo 2000,1,2019-01-08 21:36:32,Für Standheizung ist myAudi App ist unbrauchbar ! 🥺,"{'id': 6484100, 'body': 'Hallo Jo Jo 2000, vielen Dank für Ihr Feedback. Leider kommt es derzeit teilweise zu Einschränkungen des Funktionsumfangs. Die betroffenen Steuerungsfunktionen Landen und Klimatisierung werden Ihnen so bald wie möglich wieder zur Verfügung stehen. Bitte wenden Sie sich für erweiterte Hilfestellung oder bei weiteren Fragen an die Audi Kundenbetreuung unter 0800 -28 347 378 423 oder unter kundenbetreuung@audi.de. Bitte beziehen Sie sich auf diese Rezension. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2019-01-08T21:36:32Z'}",myaudi,440464115
Seit Update kein Verbinden mit dem Q5 möglich. Marktführer Audi???? Die Konkurrenz  macht’s besser!!!! … viel Geld für nix!!! Und die tollen Ingenieure bekommen noch viel Geld für sowas !,True,MichaBYHo,1,2022-04-15 08:57:04,Update mit Funktionsfehler,"{'id': 13134792, 'body': 'Hallo MichaBYHo, vielen Dank für Ihr Feedback. Die App benötigt für eine stabile Verbindung zum MMI ""immer"" Zugriff auf den Standort. Detaillierte Informationen zur Fahrzeugverbindung können Sie ab sofort auch in Ihrer Profilübersicht einsehen. Sollten weiterhin Probleme bestehen, helfen wir gerne unter 0800 - 28 347 378 423 oder kundenbetreuung@audi.de weiter. Grüße aus Ingolstadt! Ihr Audi Deutschland Team', 'modified': '2022-04-15T08:57:04Z'}",myaudi,440464115
Er möchte immer ein Update aber diese App funktioniert leider nur auf dem neuesten Handy .,False,Tester R aus A,1,2020-07-30 09:49:10,Eine ganz schlechte App !!,"{'id': 17358032, 'body': 'Hallo Tester R aus A, vielen Dank für Ihr Feedback. \nAus Sicherheitsgründen und Bluetooth Kompatibilität muss die aktuellste App Version mindestens unter iOS13 laufen. Ältere App Versionen können seit dem Umstieg auf einen aktuellen Login Mechanismus nicht mehr verwendet werden.\nBitte wenden Sie sich für erweiterte Hilfestellung oder bei weiteren Fragen an die Audi Kundenbetreuung unter 0800 - 28 347 378 423 oder unter digitalsupport@audi.de. Bitte beziehen Sie sich auf diese Rezension. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2020-08-18T16:00:04Z'}",myaudi,440464115
"Leider Zwangsumstellung auf die Audi App, da MMI App nicht mehr geht......
Funktionsumfang geringer, wo liegt da der Fortschritt?
Nachteil durch Technik. AUDI",False,Audi Frank 2305,1,2018-12-11 15:48:05,Audi App mit weniger Funktionen als MMI Connect App,"{'id': 6357163, 'body': 'Hallo Frank, vielen Dank für Ihr Feedback. Die myAudi App ersetzt die Audi MMI connect App, welche bereits seit über einem Jahr nicht mehr weiterentwickelt wurde. Die myAudi App beinhaltet nahezu alle Funktionen der Audi MMI connect App.\nDie Funktion WLAN Player kann durch Apps genutzt werden, welche mit dem Suchbegriff ""UPNP Server"" im Store gefunden werden können. Webradio funktioniert weiterhin über OnlineMedien. \nUm Radiosender abzuspielen bietet der Anbieter radio.de eine eigene App an.\nMyAudi Ziele können Sie im mittleren Tab in der Navigationsleiste am unteren Bildschirmrand der App mit der POI-, Kontakt- und Kalendersuche hinzufügen.\nDarüber hinaus bietet die myAudi App noch viele weitere Funktionen an, welche im Laufe des letzten Jahres entwickelt wurden (z.B. Fahrten- und Kostenbuch, Händlersuche, First/Last Mile Navigation, uvm.). Hinweis: Der Funktionsumfang der App variiert je nach Fahrzeugausstattung.\nBitte wenden Sie sich an die Audi Kundenbetreuung unter 0800 - 28 347 378 423 oder unter kundenbetreuung@audi.de, falls Sie Ihre Funktionen aus der Audi MMI connect App nicht in der myAudi App finden können oder sonstige Hilfe benötigen. Bitte beziehen Sie sich auf diese Rezension. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2018-12-12T13:57:00Z'}",myaudi,440464115
Seit vorletzter Update ist AudiApp für apple watch nicht mehr zu finden? Einfach verschwunden? Bitte um beheben diesen Fehler 🏋️‍♂️ dann gibts wieder 5 Sterne ⭐️,False,Selo34,1,2022-04-09 07:41:11,AppleWatch?!?!,"{'id': 29121859, 'body': 'Lieber Kunde, vielen Dank für Ihre Nachricht. Ihre Apple Watch können Sie mit folgenden Schritten nach dem Update in Ihrem myAudi Account anmelden: melden Sie sich auf Ihrem Smartphone aus dem Account ab, versuchen Sie sich in myAudi über die Watch einzuloggen und Sie erhalten eine Nachricht, die ihnen bestätigt, dass sie nicht eingeloggt sind. Nun loggen Sie sich im Smartphone in Ihren Account ein, anschließend in der Watch. Sie erhalten eine Benachrichtigung in der myAudi App, die Sie auffordert, den Login in der Watch zu bestätigen. Diesen bestätigen Sie und sollten nun wieder mit Ihrer Apple Watch angemeldet sein. Bei weiteren Fragen beraten wir sie gerne auch persönlich unter unter 0800 - 28 342 666 328 oder digitalsupport@audi.de. Beste Grüße, Ihr Audi Deutschland Team', 'modified': '2022-04-12T09:12:27Z'}",myaudi,440464115
Die Lichtfunktionen leider nicht für A4 und A5! 🤬,False,fiestus,4,2021-10-23 19:46:34,Warum nicht für A4 und A5?,"{'id': 25895114, 'body': 'Lieber Kunde, vielen Dank für Ihre Bewertung. Die Audi connect Dienste und die dazugehörigen Funktionen, wie auch die Lichttechnologie, sind abhängig von der Ausstattung des Fahrzeuges und obliegen einer jeweiligen technischen Voraussetzung. Mit besten Grüßen aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2021-10-26T06:24:14Z'}",myaudi,440464115
Die App verliert ständig die Verbindung.,False,SuperuserD,1,2021-12-29 10:15:47,App funktioniert nicht,"{'id': 27169889, 'body': 'Lieber Kunde, bitte deinstallieren Sie Ihre App und laden sie erneut herunter. Auch ein Passwortreset kann dazu beitragen, durch eine Neuinitialisierung den Verbindungsaufbau zu unterstützen. Bei weiteren Fragen sind wir gerne unter 0800 - 28 342 666 328 oder digitalsupport@audi.de persönlich für Sie da. Beste Grüße, Ihr Audi Deutschland Team', 'modified': '2021-12-31T16:51:51Z'}",myaudi,440464115
Nach dem Update geht mal wieder kein Versand von Zielen an das Fahrzeug. Permanent ist irgendwas am Server oder mit der APP. Dem Anspruch ein Premium-Hersteller zu sein ist AUDI meilenweit zurück!,False,rotfabriker,1,2021-09-16 16:01:46,Audi kein Vorsprung bei der Technik!,"{'id': 25207721, 'body': 'Lieber Kunde, vielen Dank für Ihre Nachricht. Ihre kritischen Worte bezüglich der unterbrochenen Serveranbindung nehmen wir sehr ernst. Bitte laden Sie Ihre App erneut herunter, um die Verbindung erneut anzustoßen. Es kann auch hilfreich sein, sich von Ihrem myAudi Account ab- und erneut anzumelden. Ein Passwortreset hat ebenfalls diesen Effekt. Bitte achten Sie prinzipiell auf eine sehr gute Netzabdeckung Ihres Fahrzeugs beim Versenden der Ziele. Weitere Fragen beantworten wir gerne unter 0800 - 28 342 666 328 oder digitalsupport@audi.de. Ihr Audi Deutschland Team', 'modified': '2021-09-20T12:46:50Z'}",myaudi,440464115
"Nicht zu gebrauchen mit dem Audi E-Tron.

Ständig keine Verbindung zum Auto. Daten können nicht gelesen oder gesendet werden egal ob für die Ladeplanung oder Klimatisierung. 

Selbst die Routenplanung ist eine Katastrophe. 

Ständige Fehlermeldungen. Server nicht erreichbar und weitere kryptische Meldungen. 

Teilweise werden Umwege von über 50km ohne erkennbaren Grund berechnet und oder die App findet keine einzige Ladesäule auf der Strecke von Bremen bis Hannover...

Habe den Wagen jetzt ein halbes Jahr, seitdem keine Verbesserung nur neue und andere Fehler.",False,ToXiC81,1,2021-01-01 11:48:41,Unzuverlässig und Unausgereift,,myaudi,440464115
"„Die App ist sooooo gut,“.... dass ich nach erfolgreicher Registrierung und Vertifizierung mich nicht einmal einloggen kann. Daher werde ich diese App wieder von meinem Smartphone löschen.",False,@@@@1905@@@@,1,2020-08-23 09:49:37,Login trotz Registrierung nicht möglich,,myaudi,440464115
"Vielen Dank,jetzt kauf ich mir ein neues IPhone oder kann die App nicht mehr nutzen ...Klasse gemacht Audi",False,er fährt nicht mehr lange Audi,1,2020-08-02 17:40:59,IOS 13.1 oder höher...,"{'id': 17357981, 'body': 'Hallo er fährt nicht mehr lange Audi, vielen Dank für Ihr Feedback. \nAus Sicherheitsgründen und Bluetooth Kompatibilität muss die aktuellste App Version mindestens unter iOS13 laufen. Ältere App Versionen können seit dem Umstieg auf einen aktuellen Login Mechanismus nicht mehr verwendet werden.\nBitte wenden Sie sich für erweiterte Hilfestellung oder bei weiteren Fragen an die Audi Kundenbetreuung unter 0800 - 28 347 378 423 oder unter digitalsupport@audi.de. Bitte beziehen Sie sich auf diese Rezension. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2020-08-18T15:57:33Z'}",myaudi,440464115
Die Darstellung war früher viel besser mit den Bilddarstellungen,False,khmje,3,2018-12-17 15:17:11,Darstellung,,myaudi,440464115
"Auto vor knapp zwei Jahren gekauft. Audi-Connect-Schlüssel aufpreispflichtig mitbestellt, da laut Händler auch für iPhone bald verfügbar. Wusste nicht, dass im Audi-Universum 2-3Jahre „bald“ sind…",False,Fr1zb33,1,2022-05-25 05:15:27,Kein Connect-Schlüssel,"{'id': 30003528, 'body': 'Lieber Kunde, wir schätzen Ihre Meinung sehr und bedanken uns bei Ihnen, dass Sie sich die Zeit genommen haben, uns Ihr Feedback zukommen zu lassen. Wir werden Ihre Kritikpunkte und Verbesserungsvorschläge an die entsprechende Abteilung weiterleiten. Mit besten Grüßen aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2022-05-27T10:25:29Z'}",myaudi,440464115
"Audi = Premium Hersteller?
Von wegen... Das war vielleicht einmal.
Audi verlangt ein Haufen Geld für ihre Fahrzeuge, die den Preis nicht wert sind.
Jetzt hat man Fahrzeug hier stehen und möchte die AudiApp nutzen - Fehlanzeige! Ständig Aktualisierungsprobleme - Das Rädchen dreht und dreht und dreht und....DREHT!!! Und dann? FEHLER!!!!

Bekommt ihr nicht mal eine normal funktionierende App hin???
Schüler unter 16 Jahre schreiben eine App, die mehr kann und keine Fehler aufzeigt.

PEINLICH AUDI - EINFACH NUR PEINLICH!!!

Wundert mich wieso man Audi immer noch als Premium Hersteller anpreist - Vorsprung durch Technik... von wegen! Wohl eher Rückschritt durch Inkompetenz!!!",False,K-Play,1,2019-10-30 14:20:12,Bitte nimmt die App aus dem Store!!!,"{'id': 11575102, 'body': 'Hallo K-Play, leider liegt momentan ein technisches Problem bei einem unserer Server vor. Wir arbeiten derzeit mit Hochdruck an einer Lösung und hoffen, dass Ihnen die Funktionalität der App baldmöglichst wieder zur Verfügung steht. Wir entschuldigen uns vielmals für die Unannehmlichkeiten. Weitere Fragen beantworten wir gerne unter 0800 - 28 347 378 423 oder kundenbetreuung@audi.de. Grüße aus Ingolstadt! Ihr Audi Deutschland Team', 'modified': '2019-10-31T10:10:36Z'}",myaudi,440464115
"Entriegeln und Verriegeln dauert Ewigkeiten-mein Kollege lacht mich schon aus…
Nach 3 Jahren soll der Spaß auch noch Geld kosten!
Audi wird sicherlich Kunden finden, die sich darauf einlassen-ich nicht😜",False,abcdefg €€€,1,2022-04-24 17:09:09,Q5,"{'id': 29408272, 'body': 'Lieber Kunde, vielen Dank für Ihr Feedback zur Nutzung Ihrer Audi connect Remote Dienste. Wir haben Ihre Rückmeldung an unsere zuständige Abteilung weiter gegeben. Beste Grüße, Ihr Audi Deutschland Team', 'modified': '2022-04-26T15:01:01Z'}",myaudi,440464115
"Eine Ladesäule mit der APP zu finden -schwierig.
Eine freizuschalten- nicht möglich!",False,Joschulator ,2,2022-01-07 06:05:57,Ladesäule,"{'id': 27348307, 'body': 'Lieber Kunde, vielen Dank für Ihre Nachricht. Im Routenplaner unserer App werden Ihnen Ladesäulen auf der von Ihnen gewählten Route korrespondierend zur möglichen Reichweite Ihres Fahrzeugs angezeigt. Sollte dies nicht möglich sein, kontaktieren Sie uns gerne unter 0800 - 28 342 666 328 oder digitalsupport@audi.de. Die Freischaltungsfunktion der Ladesäule über Ihre App steht derzeit leider nicht zur Verfügung. Ihr Audi Deutschland Team', 'modified': '2022-01-10T13:21:57Z'}",myaudi,440464115
Mit ios12 erfolgt Aktualisierungsaufforderung und die App reagiert nicht mehr. Schlechter geht es nicht!,False,jörg128,1,2020-08-24 08:40:38,Unbrauchbar,,myaudi,440464115
Anmelden weder im W-LAN noch im mobilen Netz möglich!,False,Hendrikos,1,2019-10-30 19:30:15,Nach Update keine Anmeldung mehr möglich!,"{'id': 11575029, 'body': 'Hallo Hendrikos, leider liegt momentan ein technisches Problem bei einem unserer Server vor. Wir arbeiten derzeit mit Hochdruck an einer Lösung und hoffen, dass Ihnen die Funktionalität der App baldmöglichst wieder zur Verfügung steht. Wir entschuldigen uns vielmals für die Unannehmlichkeiten. Weitere Fragen beantworten wir gerne unter 0800 - 28 347 378 423 oder kundenbetreuung@audi.de. Grüße aus Ingolstadt! Ihr Audi Deutschland Team', 'modified': '2019-10-31T10:06:30Z'}",myaudi,440464115
"Fehler beim Laden..serverfehler. 
Mein Aufi Partner meinte, es wird erst mit dem nächsten Update beseitigt. Wie kann das sein??",False,casper0486,1,2018-04-29 06:38:59,Fehler beim Laden..,,myaudi,440464115
Sehr häufige Verbindungsprobleme mit etron 50.,False,Burgerminister,1,2021-07-07 06:39:51,Funktioniert nur sehr selten!,"{'id': 23839835, 'body': 'Lieber Kunde, wir möchten Ihnen gerne weiterhelfen, benötigen hierfür aber genauere Informationen zu Ihrem Problem. Wir bedauern, dass die Verbindung mit Ihrem e-tron 50 nicht so stabil ist, wie von Ihnen erwartet. In einem persönlichen Gespräch können wir gemeinsam zu einer Lösungsfindung kommen. Bitte kontaktieren Sie uns gerne unter 0800 - 28 342 666 328 oder digitalsupport@audi.de. Ihr Audi Deutschland Team', 'modified': '2021-07-09T10:23:17Z'}",myaudi,440464115
"Hallo.... 
Leider etwas unzufrieden mit der App! Ich habe die App runtergeladen, SIM eingesteckt, über mein Autohaus alles freischalten lassen und entsprechend im MMI angemeldet! Puh.... und nun kann ich immer noch nicht den Fahrzeugstatus abrufen!",False,"""Elli""",1,2020-06-24 14:48:32,Kann kein Fahrzeugstatus abrufen,,myaudi,440464115
"Hallo Audi, 
leider muss ich sagen, dass es keine schlechtere und unzuverlässigere App auf meinem Handy gibt ... Ich würde die App eher vom Markt nehmen als damit das Image von Audi so sinnlos zu ruinieren!",False,ghcfhhjjjh,1,2019-09-01 19:18:28,Schlechteste App,"{'id': 10613683, 'body': 'Hallo ghcfhhjjjh,\nes tut uns leid, dass Sie unzufrieden mit der App sind.\nWir möchten Ihnen gerne weiterhelfen, benötigen hierfür aber genauere Informationen zu Ihrem Problem.\nBitte wenden Sie sich an die Audi Kundenbetreuung unter 0800 - 28 347 378 423 oder kundenbetreuung@audi.de. Grüße aus Ingolstadt! Ihr Audi Deutschland Team', 'modified': '2019-09-10T14:04:25Z'}",myaudi,440464115
"Meine Frau hat sich auch über die Nutzerverwaltung (App) angemeldet und später wieder abgemeldet. Jetzt bin ich nicht mehr der Hauptnutzer — wie kann so etwas sein. Die Nutzerverwaltung ist wohl eher ein schlechter Scherz, wie kann der Admin durch einen weiteren Nutzer übersteuert werden!?",False,Admin-Knurri,1,2022-06-06 18:38:52,Nutzerverwaltung,"{'id': 30239768, 'body': 'Hallo Admin, vielen Dank für Ihre Bewertung. Um Ihnen persönlich bei Ihrem Anliegen behilflich zu sein, bitten wir Sie uns unter 0800 - 28 342 666 328 oder digitalsupport@audi.de zu kontaktieren. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2022-06-08T11:50:35Z'}",myaudi,440464115
"Die App aktualisiert sich oft nicht, hat keine Verbindung zum Auto, Logt sich regelmäßig aus, Server sendet ungültige Antwort...

Diese Problem habe ich nicht nur bei meinem iPhone sondern das ist bei der restlichen Familie mit iPhone genau das selbe!
Und das Problem haben wir beim A4, A3 Etron, q5 und q7 55tfsi e!!

Gute Idee die App aber eine grauenhafte Umsetzung! Traurig was man als Vorsprung durch Technik verkauft!",False,Lucas_braa,1,2021-02-11 15:43:04,Leider gehen keine 0 Sterne,"{'id': 21061886, 'body': 'Hallo Lucas_braa, wir entschuldigen uns für die Unannehmlichkeiten und möchten Ihnen gerne weiterhelfen. Hierfür benötigen wir aber genauere Informationen zu Ihrem Problem. Bitte wenden Sie sich an die Audi Kundenbetreuung unter digitalsupport@audi.de oder 0800 - 28 347 378 423. Beste Grüße aus Ingolstadt - Ihr Audi Deutschland Team', 'modified': '2021-02-15T11:46:11Z'}",myaudi,440464115
Saugt die iPhone Batterie in wenigen Stunden leer. Tolles Update. Ihr Softwareentwickler seid schon ein lustiges Volk. Von einer schlechten App zu einer nicht mehr zu gebrauchen App. Glückwunsch!,False,Stefanie Loges,1,2020-06-30 18:28:27,Nach Update nicht mehr zu gebrauchen,,myaudi,440464115
App,False,gffljjffh,3,2020-11-19 20:14:27,Etwas langsam,,myaudi,440464115
Um sich hier zu registrieren und die App zu nutzen muss man zu viele persönliche Daten angeben. Da schiesst Audi weit über das Ziel hinaus.,False,Alfaman64,1,2021-09-17 09:05:10,Audi möchte viel zu viel persönliche Daten.,"{'id': 25208771, 'body': 'Lieber Kunde, danke für Ihre Nachricht. Die Angabe persönlicher Daten ist notwendig, da zum Beispiel bei fahrzeugbezogenen Audi connect remote Diensten, wie dem Ver- und Entriegeln über Ihre App, sicher gestellt werden muss, dass nur Sie als Fahrzeughalter Zugriff auf diese sensitiven Dienste haben. Unsere gesamte Verwaltung Ihrer eingegebenen Daten wird ausschließlich über unsere Audi eigenen Server abgewickelt und erfüllt höchste Sicherheitsansprüche. Beste Grüße, Ihr Audi Deutschland Team', 'modified': '2021-09-20T13:29:29Z'}",myaudi,440464115
"Wo ist die Funktion? Neuer Q5 (FY), Audi Connect Schlüssel bestellt und bezahlt. Aber in der APP mit iPhone XS - nix! Beim Ablegen  des Telefons in der Phonebox wird immer dauerhaft Apple Wallet aktiviert. Ein schlechter Witz.",False,LordVoldemort19,1,2019-11-12 10:32:34,Connect Schlüssel? Gibt es nicht!,,myaudi,440464115
"Die App meldet ständig fälschlicherweise, dass die Fenster offen und das Auto nicht sicher abgestellt wäre. Beides ist nicht der Fall. Ein erneutes Ab- und Anmelden in der App bringt nichts. Obendrein schlägt ständig die Aktualisierung der Fahrzeugdaten fehl…FAIL",False,GregsenApple,1,2022-04-07 10:30:38,Neustes Update ist voll mit Bugs 😤,"{'id': 29074836, 'body': 'Lieber Kunde, danke für Ihre Nachricht. Um eine erneute Verbindung zwischen der App und dem Fahrzeug anzustoßen, bitten wir Sie ein Passwortreset durchzuführen. Bitte beachten Sie weiterhin, dass maximal 50 Abrufe bei ausgeschalteter Zündung möglich sind, bevor der sogenannte ""Spielschutz"" aktiviert wird. Ihr Audi Deutschland Team', 'modified': '2022-04-10T08:10:01Z'}",myaudi,440464115
"Wieso kann man seit dem Update, dass Standort des Fahrzeugs nicht mehr ermitteln??",False,SvW-freak-2000,2,2019-12-26 19:15:00,Naja,,myaudi,440464115
"Ich bekomme seit dem Update keine Verbindung mehr zu mmi in meinen tt 8s
Einfach grauenvoll diese App",False,runrig1971,1,2022-04-05 08:27:16,Keine Verbindung mehr seit dem Update.,"{'id': 29045347, 'body': 'Lieber Kunde, vielen Dank für Ihre offenen Worte. Bitte installieren Sie Ihre App erneut und setzen ein neues Passwort. Sollten Sie weiterhin nicht alle Features aufrufen können, kontaktieren Sie uns zur weiteren Analyse Ihrer Beanstandung gerne unter 0800 - 28 342 666 328 oder digitalsupport@audi.de. Ihr Audi Deutschland Team', 'modified': '2022-04-08T07:46:11Z'}",myaudi,440464115
Da geht sicher wesentlich mehr.,False,Denny Kühne,2,2020-11-12 06:53:35,Mal geht sie mal geht sie nicht,,myaudi,440464115
"Seit dem letzten Update ist der Akkuverbrauch extrem!!!
Bitte beheben!",False,NetRat88,1,2022-05-18 16:11:55,Extrem hoher Akkuverbrauch seit letztem Update,"{'id': 29867274, 'body': 'Lieber Kunde, vielen Dank für Ihre Nachricht. Wir haben Ihr Feedback aufgenommen und an die zuständige Abteilung weitergeleitet. Dort wird stets an Verbesserungen unserer App gearbeitet. Viele Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2022-05-20T12:42:42Z'}",myaudi,440464115
Seit dem letzten Update vor zwei Tagen verbindet sich die App nicht mehr richtig. Auch die Apple Watch kann nicht mehr verbunden werden. Bitte die App erneut updaten.,False,Matze1012,1,2022-03-31 11:57:25,Seit dem Update kommt laufend Serverfehler,"{'id': 28942544, 'body': 'Lieber Kunde, wir arbeiten bereits unter Hochdruck daran die entstandenen Verbindungsfehler zu beheben. In der Zwischenzeit bitten wir Sie für eine kurzfristige Lösung eine Neuinstallation der App vorzunehmen. Vielen Dank für Ihr Verständnis. Ihr Audi Deutschland Team\n\nUPDATE: Lieber Kunde, vielen Dank für Ihre Nachricht. In letzter Zeit kam es zu technischen Problemen bei unseren Servern, die die Verbindung zwischen Ihrer App und dem Fahrzeug teilweise unterbrachen. Wir entschuldigen uns für die entstandenen Unannehmlichkeiten. Ihre Apple Watch können Sie mit folgenden Schritten nach dem Update in Ihrem myAudi Account anmelden: melden Sie sich auf Ihrem Smartphone aus dem Account ab, versuchen Sie sich in der myAudi App über die Watch einzuloggen und Sie erhalten eine Nachricht, die Ihnen bestätigt, dass Sie nicht eingeloggt sind. Nun loggen Sie sich im Smartphone in Ihren Account ein, anschließend in der Watch, Sie erhalten eine Benachrichtigung in der myAudi App, die Sie auffordert, den Login in der Watch zu bestätigen. Diesen bestätigen Sie und sollten nun wieder mit Ihrer Apple Watch angemeldet sein. Bei weiteren Fragen beraten wir sie gerne auch persönlich unter unter 0800 - 28 342 666 328 oder digitalsupport@audi.de. Beste Grüße, Ihr Audi Deutschland Team', 'modified': '2022-04-03T12:07:37Z'}",myaudi,440464115
